RaceYear,RaceName,Driver,pit_stops,completed_laps,pit_stop_bucket,Abbreviation,GridPosition,Position,TeamName,Status,places_gained_from_grid,finished_ahead_of_grid
2024,Italian Grand Prix,HUL,2,52,2,HUL,10.0,17.0,Haas F1 Team,Lapped,-7.0,False
2024,Italian Grand Prix,LEC,1,53,1,LEC,4.0,1.0,Ferrari,Finished,3.0,True
2024,Italian Grand Prix,MAG,1,53,1,MAG,13.0,10.0,Haas F1 Team,Finished,3.0,True
2024,Italian Grand Prix,NOR,2,53,2,NOR,1.0,3.0,McLaren,Finished,-2.0,False
2024,Italian Grand Prix,OCO,1,52,1,OCO,15.0,14.0,Alpine,Lapped,1.0,True
2024,Italian Grand Prix,PER,2,53,2,PER,8.0,8.0,Red Bull Racing,Finished,0.0,False
2024,Italian Grand Prix,PIA,2,53,2,PIA,2.0,2.0,McLaren,Finished,0.0,False
2024,Italian Grand Prix,RIC,1,53,1,RIC,12.0,13.0,RB,Finished,-1.0,False
2024,Italian Grand Prix,RUS,2,53,2,RUS,3.0,7.0,Mercedes,Finished,-4.0,False
2024,Italian Grand Prix,SAI,1,53,1,SAI,5.0,4.0,Ferrari,Finished,1.0,True
2024,Italian Grand Prix,STR,3,52,3,STR,17.0,19.0,Aston Martin,Lapped,-2.0,False
2024,Italian Grand Prix,TSU,1,7,1,TSU,16.0,20.0,RB,Retired,-4.0,False
2024,Italian Grand Prix,VER,2,53,2,VER,7.0,6.0,Red Bull Racing,Finished,1.0,True
2024,Italian Grand Prix,ZHO,1,52,1,ZHO,20.0,18.0,Kick Sauber,Lapped,2.0,True
2024,Japanese Grand Prix,ALB,0,1,0,ALB,14.0,20.0,Williams,Retired,-6.0,False
2024,Japanese Grand Prix,ALO,3,53,3,ALO,5.0,6.0,Aston Martin,Finished,-1.0,False
2024,Japanese Grand Prix,BOT,3,52,3,BOT,13.0,14.0,Kick Sauber,Lapped,-1.0,False
2024,Japanese Grand Prix,GAS,3,52,3,GAS,17.0,16.0,Alpine,Lapped,1.0,True
2024,Japanese Grand Prix,HAM,3,53,3,HAM,7.0,9.0,Mercedes,Finished,-2.0,False
2024,Japanese Grand Prix,HUL,3,52,3,HUL,12.0,11.0,Haas F1 Team,Lapped,1.0,True
2024,Japanese Grand Prix,LEC,2,53,2,LEC,8.0,4.0,Ferrari,Finished,4.0,True
2024,Japanese Grand Prix,MAG,2,52,2,MAG,18.0,13.0,Haas F1 Team,Lapped,5.0,True
2024,Japanese Grand Prix,NOR,3,53,3,NOR,3.0,5.0,McLaren,Finished,-2.0,False
2024,Japanese Grand Prix,OCO,3,52,3,OCO,15.0,15.0,Alpine,Lapped,0.0,False
2024,Japanese Grand Prix,PER,3,53,3,PER,2.0,2.0,Red Bull Racing,Finished,0.0,False
2024,Japanese Grand Prix,PIA,3,53,3,PIA,6.0,8.0,McLaren,Finished,-2.0,False
2024,Japanese Grand Prix,RIC,0,1,0,RIC,11.0,19.0,RB,Retired,-8.0,False
2024,Japanese Grand Prix,RUS,3,53,3,RUS,9.0,7.0,Mercedes,Finished,2.0,True
2024,Japanese Grand Prix,SAI,3,53,3,SAI,4.0,3.0,Ferrari,Finished,1.0,True
2024,Japanese Grand Prix,SAR,4,52,4+,SAR,19.0,17.0,Williams,Lapped,2.0,True
2024,Japanese Grand Prix,STR,4,52,4+,STR,16.0,12.0,Aston Martin,Lapped,4.0,True
2024,Japanese Grand Prix,TSU,3,52,3,TSU,10.0,10.0,RB,Lapped,0.0,False
2024,Japanese Grand Prix,VER,3,53,3,VER,1.0,1.0,Red Bull Racing,Finished,0.0,False
2024,Japanese Grand Prix,ZHO,4,12,4+,ZHO,20.0,18.0,Kick Sauber,Retired,2.0,True
2024,Las Vegas Grand Prix,ALB,2,25,2,ALB,17.0,19.0,Williams,Retired,-2.0,False
2024,Las Vegas Grand Prix,ALO,2,50,2,ALO,16.0,11.0,Aston Martin,Finished,5.0,True
2024,Las Vegas Grand Prix,BOT,2,49,2,BOT,19.0,18.0,Kick Sauber,Lapped,1.0,True
2024,Las Vegas Grand Prix,COL,2,50,2,COL,20.0,14.0,Williams,Finished,6.0,True
2024,Las Vegas Grand Prix,GAS,2,15,2,GAS,3.0,20.0,Alpine,Retired,-17.0,False
2024,Las Vegas Grand Prix,HAM,2,50,2,HAM,10.0,2.0,Mercedes,Finished,8.0,True
2024,Las Vegas Grand Prix,HUL,2,50,2,HUL,9.0,8.0,Haas F1 Team,Finished,1.0,True
2024,Las Vegas Grand Prix,LAW,2,50,2,LAW,14.0,16.0,RB,Finished,-2.0,False
2024,Las Vegas Grand Prix,LEC,2,50,2,LEC,4.0,4.0,Ferrari,Finished,0.0,False
2024,Las Vegas Grand Prix,MAG,1,50,1,MAG,12.0,12.0,Haas F1 Team,Finished,0.0,False
2024,Las Vegas Grand Prix,NOR,3,50,3,NOR,6.0,6.0,McLaren,Finished,0.0,False
2024,Las Vegas Grand Prix,OCO,3,49,3,OCO,11.0,17.0,Alpine,Lapped,-6.0,False
2024,Las Vegas Grand Prix,PER,2,50,2,PER,15.0,10.0,Red Bull Racing,Finished,5.0,True
2024,Las Vegas Grand Prix,PIA,2,50,2,PIA,8.0,7.0,McLaren,Finished,1.0,True
2024,Las Vegas Grand Prix,RUS,2,50,2,RUS,1.0,1.0,Mercedes,Finished,0.0,False
2024,Las Vegas Grand Prix,SAI,2,50,2,SAI,2.0,3.0,Ferrari,Finished,-1.0,False
2024,Las Vegas Grand Prix,STR,2,50,2,STR,18.0,15.0,Aston Martin,Finished,3.0,True
2024,Las Vegas Grand Prix,TSU,2,50,2,TSU,7.0,9.0,RB,Finished,-2.0,False
2024,Las Vegas Grand Prix,VER,2,50,2,VER,5.0,5.0,Red Bull Racing,Finished,0.0,False
2024,Las Vegas Grand Prix,ZHO,2,50,2,ZHO,13.0,13.0,Kick Sauber,Finished,0.0,False
2024,Mexico City Grand Prix,ALB,0,1,0,ALB,9.0,19.0,Williams,Retired,-10.0,False
2024,Mexico City Grand Prix,ALO,1,15,1,ALO,13.0,18.0,Aston Martin,Retired,-5.0,False
2024,Mexico City Grand Prix,BOT,1,70,1,BOT,15.0,14.0,Kick Sauber,Lapped,1.0,True
2024,Mexico City Grand Prix,COL,1,70,1,COL,16.0,12.0,Williams,Lapped,4.0,True
2024,Mexico City Grand Prix,GAS,1,70,1,GAS,8.0,10.0,Alpine,Lapped,-2.0,False
2024,Mexico City Grand Prix,HAM,1,71,1,HAM,6.0,4.0,Mercedes,Finished,2.0,True
2024,Mexico City Grand Prix,HUL,1,70,1,HUL,10.0,9.0,Haas F1 Team,Lapped,1.0,True
2024,Mexico City Grand Prix,LAW,2,70,2,LAW,12.0,16.0,RB,Lapped,-4.0,False
2024,Mexico City Grand Prix,LEC,2,71,2,LEC,4.0,3.0,Ferrari,Finished,1.0,True
2024,Mexico City Grand Prix,MAG,1,71,1,MAG,7.0,7.0,Haas F1 Team,Finished,0.0,False
2024,Mexico City Grand Prix,NOR,1,71,1,NOR,3.0,2.0,McLaren,Finished,1.0,True
2024,Mexico City Grand Prix,PER,3,70,3,PER,18.0,17.0,Red Bull Racing,Lapped,1.0,True
2024,Mexico City Grand Prix,PIA,1,71,1,PIA,17.0,8.0,McLaren,Finished,9.0,True
2024,Mexico City Grand Prix,RUS,1,71,1,RUS,5.0,5.0,Mercedes,Finished,0.0,False
2024,Mexico City Grand Prix,SAI,1,71,1,SAI,1.0,1.0,Ferrari,Finished,0.0,False
2024,Mexico City Grand Prix,STR,1,70,1,STR,14.0,11.0,Aston Martin,Lapped,3.0,True
2024,Mexico City Grand Prix,TSU,0,1,0,TSU,11.0,20.0,RB,Retired,-9.0,False
2024,Mexico City Grand Prix,VER,1,71,1,VER,2.0,6.0,Red Bull Racing,Finished,-4.0,False
2024,Mexico City Grand Prix,ZHO,1,70,1,ZHO,19.0,15.0,Kick Sauber,Lapped,4.0,True
2024,Miami Grand Prix,ALB,2,57,2,ALB,14.0,18.0,Williams,Finished,-4.0,False
2024,Miami Grand Prix,ALO,1,57,1,ALO,15.0,9.0,Aston Martin,Finished,6.0,True
2024,Miami Grand Prix,BOT,2,57,2,BOT,16.0,16.0,Kick Sauber,Finished,0.0,False
2024,Miami Grand Prix,GAS,1,57,1,GAS,12.0,12.0,Alpine,Finished,0.0,False
2024,Miami Grand Prix,HAM,1,57,1,HAM,8.0,6.0,Mercedes,Finished,2.0,True
2024,Miami Grand Prix,HUL,2,57,2,HUL,9.0,11.0,Haas F1 Team,Finished,-2.0,False
2024,Miami Grand Prix,LEC,1,57,1,LEC,2.0,3.0,Ferrari,Finished,-1.0,False
2024,Miami Grand Prix,MAG,3,57,3,MAG,18.0,19.0,Haas F1 Team,Finished,-1.0,False
2024,Miami Grand Prix,NOR,1,57,1,NOR,5.0,1.0,McLaren,Finished,4.0,True
2024,Miami Grand Prix,OCO,1,57,1,OCO,13.0,10.0,Alpine,Finished,3.0,True
2024,Miami Grand Prix,PER,2,57,2,PER,4.0,4.0,Red Bull Racing,Finished,0.0,False
2024,Miami Grand Prix,PIA,2,57,2,PIA,6.0,13.0,McLaren,Finished,-7.0,False
2024,Miami Grand Prix,RIC,1,57,1,RIC,20.0,15.0,RB,Finished,5.0,True
2024,Miami Grand Prix,RUS,1,57,1,RUS,7.0,8.0,Mercedes,Finished,-1.0,False
2024,Miami Grand Prix,SAI,1,57,1,SAI,3.0,5.0,Ferrari,Finished,-2.0,False
2024,Miami Grand Prix,SAR,1,28,1,SAR,17.0,20.0,Williams,Retired,-3.0,False
2024,Miami Grand Prix,STR,2,57,2,STR,11.0,17.0,Aston Martin,Finished,-6.0,False
2024,Miami Grand Prix,TSU,1,57,1,TSU,10.0,7.0,RB,Finished,3.0,True
2024,Miami Grand Prix,VER,1,57,1,VER,1.0,2.0,Red Bull Racing,Finished,-1.0,False
2024,Miami Grand Prix,ZHO,1,57,1,ZHO,19.0,14.0,Kick Sauber,Finished,5.0,True
2024,Monaco Grand Prix,ALB,1,77,1,ALB,9.0,9.0,Williams,Lapped,0.0,False
2024,Monaco Grand Prix,ALO,1,76,1,ALO,14.0,11.0,Aston Martin,Lapped,3.0,True
2024,Monaco Grand Prix,BOT,2,76,2,BOT,17.0,13.0,Kick Sauber,Lapped,4.0,True
2024,Monaco Grand Prix,GAS,1,77,1,GAS,10.0,10.0,Alpine,Lapped,0.0,False
2024,Monaco Grand Prix,HAM,2,78,2,HAM,7.0,7.0,Mercedes,Finished,0.0,False
2024,Monaco Grand Prix,HUL,0,1,0,HUL,19.0,19.0,Haas F1 Team,Retired,0.0,False
2024,Monaco Grand Prix,LEC,1,78,1,LEC,1.0,1.0,Ferrari,Finished,0.0,False
2024,Monaco Grand Prix,MAG,0,1,0,MAG,20.0,20.0,Haas F1 Team,Retired,0.0,False
2024,Monaco Grand Prix,NOR,1,78,1,NOR,4.0,4.0,McLaren,Finished,0.0,False
2024,Monaco Grand Prix,OCO,0,1,0,OCO,11.0,17.0,Alpine,Retired,-6.0,False
2024,Monaco Grand Prix,PER,0,1,0,PER,16.0,18.0,Red Bull Racing,Retired,-2.0,False
2024,Monaco Grand Prix,PIA,1,78,1,PIA,2.0,2.0,McLaren,Finished,0.0,False
2024,Monaco Grand Prix,RIC,1,76,1,RIC,12.0,12.0,RB,Lapped,0.0,False
2024,Monaco Grand Prix,RUS,1,78,1,RUS,5.0,5.0,Mercedes,Finished,0.0,False
2024,Monaco Grand Prix,SAI,1,78,1,SAI,3.0,3.0,Ferrari,Finished,0.0,False
2024,Monaco Grand Prix,SAR,2,76,2,SAR,15.0,15.0,Williams,Lapped,0.0,False
2024,Monaco Grand Prix,STR,3,76,3,STR,13.0,14.0,Aston Martin,Lapped,-1.0,False
2024,Monaco Grand Prix,TSU,1,77,1,TSU,8.0,8.0,RB,Lapped,0.0,False
2024,Monaco Grand Prix,VER,2,78,2,VER,6.0,6.0,Red Bull Racing,Finished,0.0,False
2024,Monaco Grand Prix,ZHO,2,76,2,ZHO,18.0,16.0,Kick Sauber,Lapped,2.0,True
2024,Qatar Grand Prix,ALB,4,56,4+,ALB,16.0,15.0,Williams,Lapped,1.0,True
2024,Qatar Grand Prix,ALO,3,57,3,ALO,8.0,7.0,Aston Martin,Finished,1.0,True
2024,Qatar Grand Prix,BOT,3,57,3,BOT,13.0,11.0,Kick Sauber,Finished,2.0,True
2024,Qatar Grand Prix,COL,0,1,0,COL,19.0,19.0,Williams,Retired,0.0,False
2024,Qatar Grand Prix,GAS,3,57,3,GAS,11.0,5.0,Alpine,Finished,6.0,True
2024,Qatar Grand Prix,HAM,4,57,4+,HAM,6.0,12.0,Mercedes,Finished,-6.0,False
2024,Qatar Grand Prix,HUL,4,40,4+,HUL,18.0,16.0,Haas F1 Team,Retired,2.0,True
2024,Qatar Grand Prix,LAW,4,57,4+,LAW,17.0,14.0,RB,Finished,3.0,True
2024,Qatar Grand Prix,LEC,3,57,3,LEC,5.0,2.0,Ferrari,Finished,3.0,True
2024,Qatar Grand Prix,MAG,3,57,3,MAG,10.0,9.0,Haas F1 Team,Finished,1.0,True
2024,Qatar Grand Prix,NOR,4,57,4+,NOR,3.0,10.0,McLaren,Finished,-7.0,False
2024,Qatar Grand Prix,OCO,0,1,0,OCO,20.0,20.0,Alpine,Retired,0.0,False
2024,Qatar Grand Prix,PER,3,39,3,PER,9.0,17.0,Red Bull Racing,Retired,-8.0,False
2024,Qatar Grand Prix,PIA,3,57,3,PIA,4.0,3.0,McLaren,Finished,1.0,True
2024,Qatar Grand Prix,RUS,4,57,4+,RUS,1.0,4.0,Mercedes,Finished,-3.0,False
2024,Qatar Grand Prix,SAI,3,57,3,SAI,7.0,6.0,Ferrari,Finished,1.0,True
2024,Qatar Grand Prix,STR,3,8,3,STR,15.0,18.0,Aston Martin,Retired,-3.0,False
2024,Qatar Grand Prix,TSU,4,57,4+,TSU,14.0,13.0,RB,Finished,1.0,True
2024,Qatar Grand Prix,VER,3,57,3,VER,2.0,1.0,Red Bull Racing,Finished,1.0,True
2024,Qatar Grand Prix,ZHO,3,57,3,ZHO,12.0,8.0,Kick Sauber,Finished,4.0,True
2024,Saudi Arabian Grand Prix,ALB,1,50,1,ALB,12.0,11.0,Williams,Finished,1.0,True
2024,Saudi Arabian Grand Prix,ALO,1,50,1,ALO,4.0,5.0,Aston Martin,Finished,-1.0,False
2024,Saudi Arabian Grand Prix,BEA,1,50,1,BEA,11.0,7.0,Ferrari,Finished,4.0,True
2024,Saudi Arabian Grand Prix,BOT,2,49,2,BOT,16.0,17.0,Kick Sauber,Lapped,-1.0,False
2024,Saudi Arabian Grand Prix,GAS,1,1,1,GAS,18.0,20.0,Alpine,Retired,-2.0,False
2024,Saudi Arabian Grand Prix,HAM,1,50,1,HAM,8.0,9.0,Mercedes,Finished,-1.0,False
2024,Saudi Arabian Grand Prix,HUL,1,50,1,HUL,15.0,10.0,Haas F1 Team,Finished,5.0,True
2024,Saudi Arabian Grand Prix,LEC,1,50,1,LEC,2.0,3.0,Ferrari,Finished,-1.0,False
2024,Saudi Arabian Grand Prix,MAG,1,50,1,MAG,13.0,12.0,Haas F1 Team,Finished,1.0,True
2024,Saudi Arabian Grand Prix,NOR,1,50,1,NOR,6.0,8.0,McLaren,Finished,-2.0,False
2024,Saudi Arabian Grand Prix,OCO,1,49,1,OCO,17.0,13.0,Alpine,Lapped,4.0,True
2024,Saudi Arabian Grand Prix,PER,1,50,1,PER,3.0,2.0,Red Bull Racing,Finished,1.0,True
2024,Saudi Arabian Grand Prix,PIA,1,50,1,PIA,5.0,4.0,McLaren,Finished,1.0,True
2024,Saudi Arabian Grand Prix,RIC,1,49,1,RIC,14.0,16.0,RB,Lapped,-2.0,False
2024,Saudi Arabian Grand Prix,RUS,1,50,1,RUS,7.0,6.0,Mercedes,Finished,1.0,True
2024,Saudi Arabian Grand Prix,SAR,1,49,1,SAR,19.0,14.0,Williams,Lapped,5.0,True
2024,Saudi Arabian Grand Prix,STR,0,6,0,STR,10.0,19.0,Aston Martin,Retired,-9.0,False
2024,Saudi Arabian Grand Prix,TSU,1,49,1,TSU,9.0,15.0,RB,Lapped,-6.0,False
2024,Saudi Arabian Grand Prix,VER,1,50,1,VER,1.0,1.0,Red Bull Racing,Finished,0.0,False
2024,Saudi Arabian Grand Prix,ZHO,1,49,1,ZHO,20.0,18.0,Kick Sauber,Lapped,2.0,True
2024,São Paulo Grand Prix,ALO,2,69,2,ALO,9.0,14.0,Aston Martin,Finished,-5.0,False
2024,São Paulo Grand Prix,BEA,2,69,2,BEA,15.0,12.0,Haas F1 Team,Finished,3.0,True
2024,São Paulo Grand Prix,BOT,1,69,1,BOT,11.0,13.0,Kick Sauber,Finished,-2.0,False
2024,São Paulo Grand Prix,COL,2,30,2,COL,16.0,17.0,Williams,Retired,-1.0,False
2024,São Paulo Grand Prix,GAS,1,69,1,GAS,13.0,3.0,Alpine,Finished,10.0,True
2024,São Paulo Grand Prix,HAM,2,69,2,HAM,14.0,10.0,Mercedes,Finished,4.0,True
2024,São Paulo Grand Prix,HUL,4,30,4+,HUL,18.0,20.0,Haas F1 Team,Disqualified,-2.0,False
2024,São Paulo Grand Prix,LAW,2,69,2,LAW,5.0,9.0,RB,Finished,-4.0,False
2024,São Paulo Grand Prix,LEC,2,69,2,LEC,6.0,5.0,Ferrari,Finished,1.0,True
2024,São Paulo Grand Prix,NOR,2,69,2,NOR,1.0,6.0,McLaren,Finished,-5.0,False
2024,São Paulo Grand Prix,OCO,1,69,1,OCO,4.0,2.0,Alpine,Finished,2.0,True
2024,São Paulo Grand Prix,PER,2,69,2,PER,12.0,11.0,Red Bull Racing,Finished,1.0,True
2024,São Paulo Grand Prix,PIA,2,69,2,PIA,8.0,8.0,McLaren,Finished,0.0,False
2024,São Paulo Grand Prix,RUS,2,69,2,RUS,2.0,4.0,Mercedes,Finished,-2.0,False
2024,São Paulo Grand Prix,SAI,2,39,2,SAI,20.0,16.0,Ferrari,Retired,4.0,True
2024,São Paulo Grand Prix,TSU,2,69,2,TSU,3.0,7.0,RB,Finished,-4.0,False
2024,São Paulo Grand Prix,VER,1,69,1,VER,17.0,1.0,Red Bull Racing,Finished,16.0,True
2024,São Paulo Grand Prix,ZHO,4,69,4+,ZHO,19.0,15.0,Kick Sauber,Finished,4.0,True
2024,Singapore Grand Prix,ALB,2,15,2,ALB,11.0,20.0,Williams,Retired,-9.0,False
2024,Singapore Grand Prix,ALO,1,61,1,ALO,7.0,8.0,Aston Martin,Lapped,-1.0,False
2024,Singapore Grand Prix,BOT,1,61,1,BOT,19.0,16.0,Kick Sauber,Lapped,3.0,True
2024,Singapore Grand Prix,COL,1,61,1,COL,12.0,11.0,Williams,Lapped,1.0,True
2024,Singapore Grand Prix,GAS,1,61,1,GAS,18.0,17.0,Alpine,Lapped,1.0,True
2024,Singapore Grand Prix,HAM,1,62,1,HAM,3.0,6.0,Mercedes,Finished,-3.0,False
2024,Singapore Grand Prix,HUL,1,61,1,HUL,6.0,9.0,Haas F1 Team,Lapped,-3.0,False
2024,Singapore Grand Prix,LEC,1,62,1,LEC,9.0,5.0,Ferrari,Finished,4.0,True
2024,Singapore Grand Prix,MAG,3,57,3,MAG,14.0,19.0,Haas F1 Team,Retired,-5.0,False
2024,Singapore Grand Prix,NOR,1,62,1,NOR,1.0,1.0,McLaren,Finished,0.0,False
2024,Singapore Grand Prix,OCO,1,61,1,OCO,15.0,13.0,Alpine,Lapped,2.0,True
2024,Singapore Grand Prix,PER,1,61,1,PER,13.0,10.0,Red Bull Racing,Lapped,3.0,True
2024,Singapore Grand Prix,PIA,1,62,1,PIA,5.0,3.0,McLaren,Finished,2.0,True
2024,Singapore Grand Prix,RIC,3,61,3,RIC,16.0,18.0,RB,Lapped,-2.0,False
2024,Singapore Grand Prix,RUS,1,62,1,RUS,4.0,4.0,Mercedes,Finished,0.0,False
2024,Singapore Grand Prix,SAI,1,62,1,SAI,10.0,7.0,Ferrari,Finished,3.0,True
2024,Singapore Grand Prix,STR,1,61,1,STR,17.0,14.0,Aston Martin,Lapped,3.0,True
2024,Singapore Grand Prix,TSU,1,61,1,TSU,8.0,12.0,RB,Lapped,-4.0,False
2024,Singapore Grand Prix,VER,1,62,1,VER,2.0,2.0,Red Bull Racing,Finished,0.0,False
2024,Singapore Grand Prix,ZHO,1,61,1,ZHO,20.0,15.0,Kick Sauber,Lapped,5.0,True
2024,Spanish Grand Prix,ALB,2,65,2,ALB,20.0,18.0,Williams,Lapped,2.0,True
2024,Spanish Grand Prix,ALO,2,65,2,ALO,10.0,12.0,Aston Martin,Lapped,-2.0,False
2024,Spanish Grand Prix,BOT,2,65,2,BOT,12.0,16.0,Kick Sauber,Lapped,-4.0,False
2024,Spanish Grand Prix,GAS,2,66,2,GAS,7.0,9.0,Alpine,Finished,-2.0,False
2024,Spanish Grand Prix,HAM,2,66,2,HAM,3.0,3.0,Mercedes,Finished,0.0,False
2024,Spanish Grand Prix,HUL,2,66,2,HUL,13.0,11.0,Haas F1 Team,Finished,2.0,True
2024,Spanish Grand Prix,LEC,2,66,2,LEC,5.0,5.0,Ferrari,Finished,0.0,False
2024,Spanish Grand Prix,MAG,2,65,2,MAG,16.0,17.0,Haas F1 Team,Lapped,-1.0,False
2024,Spanish Grand Prix,NOR,2,66,2,NOR,1.0,2.0,McLaren,Finished,-1.0,False
2024,Spanish Grand Prix,OCO,2,66,2,OCO,8.0,10.0,Alpine,Finished,-2.0,False
2024,Spanish Grand Prix,PER,3,66,3,PER,11.0,8.0,Red Bull Racing,Finished,3.0,True
2024,Spanish Grand Prix,PIA,2,66,2,PIA,9.0,7.0,McLaren,Finished,2.0,True
2024,Spanish Grand Prix,RIC,2,65,2,RIC,18.0,15.0,RB,Lapped,3.0,True
2024,Spanish Grand Prix,RUS,2,66,2,RUS,4.0,4.0,Mercedes,Finished,0.0,False
2024,Spanish Grand Prix,SAI,2,66,2,SAI,6.0,6.0,Ferrari,Finished,0.0,False
2024,Spanish Grand Prix,SAR,2,64,2,SAR,19.0,20.0,Williams,Lapped,-1.0,False
2024,Spanish Grand Prix,STR,2,65,2,STR,14.0,14.0,Aston Martin,Lapped,0.0,False
2024,Spanish Grand Prix,TSU,3,65,3,TSU,17.0,19.0,RB,Lapped,-2.0,False
2024,Spanish Grand Prix,VER,2,66,2,VER,2.0,1.0,Red Bull Racing,Finished,1.0,True
2024,Spanish Grand Prix,ZHO,2,65,2,ZHO,15.0,13.0,Kick Sauber,Lapped,2.0,True
2024,United States Grand Prix,ALB,2,55,2,ALB,14.0,16.0,Williams,Lapped,-2.0,False
2024,United States Grand Prix,ALO,1,55,1,ALO,7.0,13.0,Aston Martin,Lapped,-6.0,False
2024,United States Grand Prix,BOT,1,55,1,BOT,16.0,17.0,Kick Sauber,Lapped,-1.0,False
2024,United States Grand Prix,COL,1,56,1,COL,15.0,10.0,Williams,Finished,5.0,True
2024,United States Grand Prix,GAS,1,56,1,GAS,6.0,12.0,Alpine,Finished,-6.0,False
2024,United States Grand Prix,HAM,0,2,0,HAM,17.0,20.0,Mercedes,Retired,-3.0,False
2024,United States Grand Prix,HUL,1,56,1,HUL,11.0,8.0,Haas F1 Team,Finished,3.0,True
2024,United States Grand Prix,LAW,1,56,1,LAW,19.0,9.0,RB,Finished,10.0,True
2024,United States Grand Prix,LEC,1,56,1,LEC,4.0,1.0,Ferrari,Finished,3.0,True
2024,United States Grand Prix,MAG,2,56,2,MAG,8.0,11.0,Haas F1 Team,Finished,-3.0,False
2024,United States Grand Prix,NOR,1,56,1,NOR,1.0,4.0,McLaren,Finished,-3.0,False
2024,United States Grand Prix,OCO,2,55,2,OCO,12.0,18.0,Alpine,Lapped,-6.0,False
2024,United States Grand Prix,PER,1,56,1,PER,9.0,7.0,Red Bull Racing,Finished,2.0,True
2024,United States Grand Prix,PIA,1,56,1,PIA,5.0,5.0,McLaren,Finished,0.0,False
2024,United States Grand Prix,RUS,1,56,1,RUS,20.0,6.0,Mercedes,Finished,14.0,True
2024,United States Grand Prix,SAI,1,56,1,SAI,3.0,2.0,Ferrari,Finished,1.0,True
2024,United States Grand Prix,STR,1,55,1,STR,13.0,15.0,Aston Martin,Lapped,-2.0,False
2024,United States Grand Prix,TSU,1,55,1,TSU,10.0,14.0,RB,Lapped,-4.0,False
2024,United States Grand Prix,VER,1,56,1,VER,2.0,3.0,Red Bull Racing,Finished,-1.0,False
2024,United States Grand Prix,ZHO,2,55,2,ZHO,18.0,19.0,Kick Sauber,Lapped,-1.0,False
2025,Abu Dhabi Grand Prix,ALB,2,58,2,ALB,17.0,16.0,Williams,Finished,1.0,True
2025,Abu Dhabi Grand Prix,ALO,1,58,1,ALO,6.0,6.0,Aston Martin,Finished,0.0,False
2025,Abu Dhabi Grand Prix,ANT,1,58,1,ANT,14.0,15.0,Mercedes,Finished,-1.0,False
2025,Abu Dhabi Grand Prix,BEA,1,58,1,BEA,11.0,12.0,Haas F1 Team,Finished,-1.0,False
2025,Abu Dhabi Grand Prix,BOR,1,58,1,BOR,7.0,11.0,Kick Sauber,Finished,-4.0,False
2025,Abu Dhabi Grand Prix,COL,2,57,2,COL,20.0,20.0,Alpine,Lapped,0.0,False
2025,Abu Dhabi Grand Prix,GAS,2,57,2,GAS,19.0,19.0,Alpine,Lapped,0.0,False
2025,Abu Dhabi Grand Prix,HAD,1,57,1,HAD,9.0,17.0,Racing Bulls,Lapped,-8.0,False
2025,Abu Dhabi Grand Prix,HAM,2,58,2,HAM,16.0,8.0,Ferrari,Finished,8.0,True
2025,Abu Dhabi Grand Prix,HUL,2,58,2,HUL,18.0,9.0,Kick Sauber,Finished,9.0,True
2025,Abu Dhabi Grand Prix,LAW,1,57,1,LAW,13.0,18.0,Racing Bulls,Lapped,-5.0,False
2025,Abu Dhabi Grand Prix,LEC,2,58,2,LEC,5.0,4.0,Ferrari,Finished,1.0,True
2025,Abu Dhabi Grand Prix,NOR,2,58,2,NOR,2.0,3.0,McLaren,Finished,-1.0,False
2025,Abu Dhabi Grand Prix,OCO,1,58,1,OCO,8.0,7.0,Haas F1 Team,Finished,1.0,True
2025,Abu Dhabi Grand Prix,PIA,1,58,1,PIA,3.0,2.0,McLaren,Finished,1.0,True
2025,Abu Dhabi Grand Prix,RUS,1,58,1,RUS,4.0,5.0,Mercedes,Finished,-1.0,False
2025,Abu Dhabi Grand Prix,SAI,1,58,1,SAI,12.0,13.0,Williams,Finished,-1.0,False
2025,Abu Dhabi Grand Prix,STR,1,58,1,STR,15.0,10.0,Aston Martin,Finished,5.0,True
2025,Abu Dhabi Grand Prix,TSU,1,58,1,TSU,10.0,14.0,Red Bull Racing,Finished,-4.0,False
2025,Abu Dhabi Grand Prix,VER,1,58,1,VER,1.0,1.0,Red Bull Racing,Finished,0.0,False
2025,Australian Grand Prix,ALB,5,57,4+,ALB,6.0,5.0,Williams,Finished,1.0,True
2025,Australian Grand Prix,ALO,3,33,3,ALO,12.0,17.0,Aston Martin,Retired,-5.0,False
2025,Australian Grand Prix,ANT,5,57,4+,ANT,16.0,4.0,Mercedes,Finished,12.0,True
2025,Australian Grand Prix,BEA,5,57,4+,BEA,20.0,14.0,Haas F1 Team,Finished,6.0,True
2025,Australian Grand Prix,BOR,5,46,4+,BOR,15.0,16.0,Kick Sauber,Retired,-1.0,False
2025,Australian Grand Prix,DOO,0,1,0,DOO,14.0,19.0,Alpine,Retired,-5.0,False
2025,Australian Grand Prix,GAS,5,57,4+,GAS,9.0,11.0,Alpine,Finished,-2.0,False
2025,Australian Grand Prix,HAD,0,1,0,HAD,11.0,20.0,Racing Bulls,Retired,-9.0,False
2025,Australian Grand Prix,HAM,5,57,4+,HAM,8.0,10.0,Ferrari,Finished,-2.0,False
