RaceYear,RaceName,Driver,Stint,Compound,stint_laps_sampled,early_stint_median_loss,late_stint_median_loss,pace_fade_seconds
2019,Brazilian Grand Prix,HUL,2,HARD,15,0.3610000000000042,0.5240000000000009,0.1629999999999967
2019,Brazilian Grand Prix,HUL,3,SOFT,6,0.7620000000000005,0.4919999999999902,-0.27000000000001023
2019,Brazilian Grand Prix,HUL,4,SOFT,8,2.4909999999999997,1.3760000000000048,-1.1149999999999949
2019,Brazilian Grand Prix,KUB,1,MEDIUM,18,0.5319999999999965,1.0649999999999977,0.5330000000000013
2019,Brazilian Grand Prix,KUB,2,MEDIUM,14,0.0,1.402000000000001,1.402000000000001
2019,Brazilian Grand Prix,KUB,3,HARD,13,0.847999999999999,0.9779999999999944,0.12999999999999545
2019,Brazilian Grand Prix,KUB,4,SOFT,6,1.8780000000000001,0.11599999999999966,-1.7620000000000005
2019,Brazilian Grand Prix,KVY,1,MEDIUM,21,0.7839999999999918,0.340999999999994,-0.44299999999999784
2019,Brazilian Grand Prix,KVY,2,SOFT,21,0.5640000000000072,0.9939999999999998,0.4299999999999926
2019,Brazilian Grand Prix,KVY,3,SOFT,13,0.42600000000000193,1.4939999999999998,1.0679999999999978
2019,Brazilian Grand Prix,LEC,1,MEDIUM,27,0.76400000000001,1.2280000000000086,0.46399999999999864
2019,Brazilian Grand Prix,LEC,2,HARD,22,0.2879999999999967,1.1629999999999967,0.875
2019,Brazilian Grand Prix,LEC,3,SOFT,6,0.7759999999999962,0.2779999999999916,-0.49800000000000466
2019,Brazilian Grand Prix,MAG,1,SOFT,22,0.382000000000005,0.9320000000000022,0.5499999999999972
2019,Brazilian Grand Prix,MAG,2,MEDIUM,24,0.12699999999999534,0.5929999999999893,0.465999999999994
2019,Brazilian Grand Prix,MAG,3,SOFT,8,2.6640000000000015,1.4629999999999939,-1.2010000000000076
2019,Brazilian Grand Prix,NOR,1,SOFT,23,0.3930000000000007,0.7439999999999998,0.3509999999999991
2019,Brazilian Grand Prix,NOR,2,HARD,24,0.2469999999999999,2.1500000000000057,1.9030000000000058
2019,Brazilian Grand Prix,NOR,3,MEDIUM,8,2.641999999999996,2.0870000000000033,-0.5549999999999926
2019,Brazilian Grand Prix,PER,1,SOFT,15,1.1589999999999918,0.27199999999999136,-0.8870000000000005
2019,Brazilian Grand Prix,PER,2,MEDIUM,26,0.519999999999996,0.7269999999999897,0.20699999999999363
2019,Brazilian Grand Prix,PER,3,SOFT,14,0.23299999999998988,1.1979999999999933,0.9650000000000034
2019,Brazilian Grand Prix,RAI,1,SOFT,19,0.038000000000010914,0.7259999999999991,0.6879999999999882
2019,Brazilian Grand Prix,RAI,2,MEDIUM,24,0.1599999999999966,0.5079999999999956,0.347999999999999
2019,Brazilian Grand Prix,RAI,3,SOFT,12,0.8810000000000002,0.5699999999999932,-0.31100000000000705
2019,Brazilian Grand Prix,RIC,1,MEDIUM,6,1.1099999999999994,0.4379999999999882,-0.6720000000000113
2019,Brazilian Grand Prix,RIC,2,SOFT,30,0.340999999999994,0.33799999999999386,-0.0030000000000001137
2019,Brazilian Grand Prix,RIC,3,SOFT,19,0.0799999999999983,1.1880000000000024,1.108000000000004
2019,Brazilian Grand Prix,RUS,1,MEDIUM,21,0.47100000000000364,0.4240000000000066,-0.046999999999997044
2019,Brazilian Grand Prix,RUS,2,MEDIUM,27,0.9009999999999962,0.664999999999992,-0.2360000000000042
2019,Brazilian Grand Prix,RUS,3,SOFT,6,1.6270000000000095,0.16800000000000637,-1.4590000000000032
2019,Brazilian Grand Prix,SAI,1,SOFT,27,1.1730000000000018,0.722999999999999,-0.45000000000000284
2019,Brazilian Grand Prix,SAI,2,MEDIUM,30,0.7530000000000001,0.2879999999999967,-0.4650000000000034
2019,Brazilian Grand Prix,STR,1,SOFT,26,0.5210000000000008,0.3130000000000024,-0.2079999999999984
2019,Brazilian Grand Prix,STR,2,MEDIUM,23,0.4789999999999992,0.7669999999999959,0.2879999999999967
2019,Brazilian Grand Prix,STR,3,SOFT,6,2.9240000000000066,1.5700000000000074,-1.3539999999999992
2019,Brazilian Grand Prix,VER,1,SOFT,19,0.09199999999999875,0.9609999999999985,0.8689999999999998
2019,Brazilian Grand Prix,VER,2,SOFT,21,0.18900000000000716,0.4100000000000108,0.22100000000000364
2019,Brazilian Grand Prix,VER,3,MEDIUM,8,0.3079999999999927,1.0840000000000032,0.7760000000000105
2019,Brazilian Grand Prix,VER,4,SOFT,8,0.42500000000001137,0.4240000000000066,-0.0010000000000047748
2019,Brazilian Grand Prix,VET,1,SOFT,23,0.33100000000000307,1.1000000000000085,0.7690000000000055
2019,Brazilian Grand Prix,VET,2,MEDIUM,22,0.17600000000000193,0.7420000000000044,0.5660000000000025
2019,Brazilian Grand Prix,VET,3,SOFT,9,0.5859999999999985,0.5040000000000049,-0.08199999999999363
2019,British Grand Prix,ALB,1,SOFT,11,0.19000000000001194,0.08100000000000307,-0.10900000000000887
2019,British Grand Prix,ALB,2,MEDIUM,34,0.9050000000000011,1.0729999999999933,0.16799999999999216
2019,British Grand Prix,BOT,1,MEDIUM,14,1.0130000000000052,0.10999999999999943,-0.9030000000000058
2019,British Grand Prix,BOT,2,MEDIUM,23,1.559999999999988,0.21699999999999875,-1.3429999999999893
2019,British Grand Prix,BOT,3,SOFT,6,0.992999999999995,2.3900000000000006,1.3970000000000056
2019,British Grand Prix,GAS,1,MEDIUM,10,0.4369999999999976,0.18300000000000693,-0.2539999999999907
2019,British Grand Prix,GAS,2,HARD,35,2.622,0.4309999999999974,-2.1910000000000025
2019,British Grand Prix,GIO,1,MEDIUM,17,2.537000000000006,0.269999999999996,-2.26700000000001
2019,British Grand Prix,GRO,2,HARD,6,0.3610000000000042,0.34600000000000364,-0.015000000000000568
2019,British Grand Prix,HAM,1,MEDIUM,18,1.6869999999999976,0.5480000000000018,-1.1389999999999958
2019,British Grand Prix,HAM,2,HARD,29,2.620999999999995,1.5390000000000015,-1.0819999999999936
2019,British Grand Prix,HUL,1,SOFT,11,0.3059999999999974,0.10899999999999466,-0.19700000000000273
2019,British Grand Prix,HUL,2,HARD,34,1.695999999999998,0.18300000000000693,-1.512999999999991
2019,British Grand Prix,KUB,1,MEDIUM,18,1.3760000000000048,0.6310000000000002,-0.7450000000000045
2019,British Grand Prix,KUB,2,HARD,28,3.471999999999994,1.6550000000000011,-1.816999999999993
2019,British Grand Prix,KVY,1,SOFT,10,1.7469999999999999,0.48399999999999466,-1.2630000000000052
2019,British Grand Prix,KVY,2,MEDIUM,6,0.585000000000008,1.1370000000000005,0.5519999999999925
2019,British Grand Prix,KVY,3,HARD,29,3.478999999999999,0.17799999999999727,-3.301000000000002
2019,British Grand Prix,LEC,1,SOFT,11,0.5769999999999982,0.9069999999999965,0.3299999999999983
2019,British Grand Prix,LEC,3,HARD,29,3.0930000000000035,0.13599999999999568,-2.957000000000008
2019,British Grand Prix,NOR,1,SOFT,11,0.5990000000000038,0.06499999999999773,-0.534000000000006
2019,British Grand Prix,NOR,2,MEDIUM,16,1.581000000000003,0.15399999999999636,-1.4270000000000067
2019,British Grand Prix,NOR,3,HARD,16,0.960000000000008,0.527000000000001,-0.43300000000000693
2019,British Grand Prix,PER,1,MEDIUM,16,1.4920000000000044,0.36199999999999477,-1.1300000000000097
2019,British Grand Prix,PER,3,SOFT,20,2.3880000000000052,0.5790000000000077,-1.8089999999999975
2019,British Grand Prix,RAI,1,MEDIUM,15,1.0360000000000014,0.016000000000005343,-1.019999999999996
2019,British Grand Prix,RAI,2,HARD,30,4.186999999999998,0.001999999999995339,-4.185000000000002
2019,British Grand Prix,RIC,1,SOFT,10,0.5659999999999883,0.04999999999999716,-0.5159999999999911
2019,British Grand Prix,RIC,2,MEDIUM,6,0.41500000000000625,0.17900000000000205,-0.2360000000000042
2019,British Grand Prix,RIC,3,HARD,29,3.166000000000011,0.2790000000000106,-2.8870000000000005
2019,British Grand Prix,RUS,1,MEDIUM,18,1.2600000000000051,0.3370000000000033,-0.9230000000000018
2019,British Grand Prix,RUS,2,HARD,28,3.2039999999999935,0.6700000000000017,-2.533999999999992
2019,British Grand Prix,SAI,1,MEDIUM,18,1.445999999999998,0.08100000000000307,-1.3649999999999949
2019,British Grand Prix,SAI,2,HARD,29,3.4909999999999997,0.10599999999999454,-3.385000000000005
2019,British Grand Prix,STR,1,MEDIUM,11,1.0279999999999916,0.02599999999999625,-1.0019999999999953
2019,British Grand Prix,STR,2,HARD,20,1.3190000000000026,0.6110000000000042,-0.7079999999999984
2019,British Grand Prix,STR,3,SOFT,12,0.742999999999995,0.14100000000000534,-0.6019999999999897
2019,British Grand Prix,VER,1,MEDIUM,11,0.6069999999999993,0.6419999999999959,0.03499999999999659
2019,British Grand Prix,VER,3,HARD,29,1.7109999999999985,0.4439999999999884,-1.2670000000000101
2019,British Grand Prix,VET,1,SOFT,18,0.5880000000000081,0.2580000000000098,-0.3299999999999983
2019,British Grand Prix,VET,2,HARD,14,1.4409999999999883,0.07499999999998863,-1.3659999999999997
2019,British Grand Prix,VET,3,MEDIUM,12,2.3349999999999937,0.3739999999999952,-1.9609999999999985
2019,Canadian Grand Prix,ALB,2,HARD,57,2.3130000000000024,2.5559999999999974,0.242999999999995
2019,Canadian Grand Prix,BOT,1,MEDIUM,28,1.3740000000000094,0.2980000000000018,-1.0760000000000076
2019,Canadian Grand Prix,BOT,2,HARD,35,1.2579999999999956,0.5079999999999956,-0.75
2019,Canadian Grand Prix,GAS,2,HARD,61,2.537000000000006,1.9300000000000068,-0.6069999999999993
2019,Canadian Grand Prix,GIO,1,HARD,31,1.2569999999999908,0.4969999999999999,-0.7599999999999909
2019,Canadian Grand Prix,GIO,2,MEDIUM,35,1.0060000000000002,0.28600000000000136,-0.7199999999999989
2019,Canadian Grand Prix,GRO,1,MEDIUM,32,2.3670000000000044,0.9939999999999998,-1.3730000000000047
2019,Canadian Grand Prix,GRO,2,HARD,34,0.7579999999999956,0.41100000000000136,-0.3469999999999942
2019,Canadian Grand Prix,HAM,1,MEDIUM,26,0.5300000000000011,0.6350000000000051,0.10500000000000398
2019,Canadian Grand Prix,HAM,2,HARD,41,0.7890000000000015,0.7390000000000043,-0.04999999999999716
2019,Canadian Grand Prix,HUL,1,SOFT,14,0.6199999999999903,0.04199999999998738,-0.578000000000003
2019,Canadian Grand Prix,HUL,2,HARD,52,1.0030000000000001,0.25799999999999557,-0.7450000000000045
2019,Canadian Grand Prix,KUB,1,MEDIUM,6,1.063999999999993,0.13599999999999568,-0.9279999999999973
2019,Canadian Grand Prix,KUB,2,HARD,28,2.4180000000000064,0.7609999999999957,-1.6570000000000107
2019,Canadian Grand Prix,KUB,3,HARD,28,0.9060000000000059,0.37700000000000955,-0.5289999999999964
2019,Canadian Grand Prix,KVY,1,MEDIUM,10,0.1910000000000025,0.06799999999999784,-0.12300000000000466
2019,Canadian Grand Prix,KVY,2,HARD,56,2.3090000000000117,1.1350000000000051,-1.1740000000000066
2019,Canadian Grand Prix,LEC,1,MEDIUM,31,0.4939999999999998,0.6380000000000052,0.14400000000000546
2019,Canadian Grand Prix,LEC,2,HARD,36,1.068000000000012,0.48400000000000887,-0.5840000000000032
2019,Canadian Grand Prix,MAG,1,HARD,37,1.5889999999999986,0.019000000000005457,-1.5699999999999932
2019,Canadian Grand Prix,MAG,2,MEDIUM,28,0.18099999999999739,1.6460000000000008,1.4650000000000034
2019,Canadian Grand Prix,NOR,1,SOFT,7,0.025000000000005684,1.3059999999999974,1.2809999999999917
2019,Canadian Grand Prix,PER,1,MEDIUM,9,0.3259999999999934,0.7289999999999992,0.4030000000000058
2019,Canadian Grand Prix,PER,2,HARD,57,2.1410000000000053,0.585000000000008,-1.5559999999999974
2019,Canadian Grand Prix,RAI,2,HARD,50,1.6059999999999945,0.617999999999995,-0.9879999999999995
2019,Canadian Grand Prix,RAI,3,SOFT,10,0.46300000000000807,0.9130000000000109,0.45000000000000284
2019,Canadian Grand Prix,RIC,1,SOFT,6,0.4749999999999943,0.47799999999999443,0.0030000000000001137
2019,Canadian Grand Prix,RIC,2,HARD,60,2.1599999999999966,1.3490000000000038,-0.8109999999999928
2019,Canadian Grand Prix,RUS,1,MEDIUM,7,0.4860000000000042,1.0690000000000026,0.5829999999999984
2019,Canadian Grand Prix,RUS,2,HARD,58,1.7480000000000047,0.6809999999999974,-1.0670000000000073
2019,Canadian Grand Prix,SAI,2,HARD,65,1.0999999999999943,1.4699999999999989,0.37000000000000455
2019,Canadian Grand Prix,STR,1,HARD,43,2.105000000000004,0.09600000000000364,-2.0090000000000003
2019,Canadian Grand Prix,STR,2,MEDIUM,23,0.5779999999999887,0.7599999999999909,0.18200000000000216
2019,Canadian Grand Prix,VER,1,HARD,46,1.5079999999999956,0.3259999999999934,-1.1820000000000022
2019,Canadian Grand Prix,VER,2,MEDIUM,21,0.9480000000000075,1.0790000000000077,0.13100000000000023
2019,Canadian Grand Prix,VET,1,MEDIUM,24,0.31100000000000705,0.39000000000000057,0.07899999999999352
2019,Canadian Grand Prix,VET,2,HARD,43,0.909000000000006,0.5240000000000009,-0.3850000000000051
2019,Chinese Grand Prix,ALB,1,SOFT,16,0.44999999999998863,0.8239999999999981,0.37400000000000944
2019,Chinese Grand Prix,ALB,2,HARD,35,0.16100000000000136,0.8590000000000089,0.6980000000000075
2019,Chinese Grand Prix,BOT,1,MEDIUM,18,0.33800000000000807,0.9879999999999995,0.6499999999999915
2019,Chinese Grand Prix,BOT,2,HARD,13,0.1319999999999908,1.2329999999999899,1.100999999999999
2019,Chinese Grand Prix,BOT,3,MEDIUM,19,2.2439999999999998,1.5430000000000064,-0.7009999999999934
2019,Chinese Grand Prix,GAS,1,SOFT,16,0.10099999999999909,0.3119999999999976,0.21099999999999852
2019,Chinese Grand Prix,GAS,2,HARD,18,0.722999999999999,0.13799999999999102,-0.585000000000008
2019,Chinese Grand Prix,GAS,3,MEDIUM,12,0.46999999999999886,1.3640000000000043,0.8940000000000055
2019,Chinese Grand Prix,GIO,2,MEDIUM,21,0.43900000000000716,2.5559999999999974,2.1169999999999902
2019,Chinese Grand Prix,GIO,3,MEDIUM,24,0.26300000000000523,1.9710000000000036,1.7079999999999984
2019,Chinese Grand Prix,GRO,2,HARD,25,0.3149999999999977,0.9449999999999932,0.6299999999999955
2019,Chinese Grand Prix,GRO,3,MEDIUM,19,0.8289999999999935,2.4749999999999943,1.6460000000000008
2019,Chinese Grand Prix,HAM,1,MEDIUM,19,0.382000000000005,1.1770000000000067,0.7950000000000017
2019,Chinese Grand Prix,HAM,2,HARD,12,0.23199999999999932,0.5350000000000108,0.3030000000000115
2019,Chinese Grand Prix,HAM,3,MEDIUM,19,0.13100000000000023,0.4660000000000082,0.33500000000000796
2019,Chinese Grand Prix,HUL,1,SOFT,8,0.6530000000000058,0.13400000000000034,-0.5190000000000055
2019,Chinese Grand Prix,KUB,1,MEDIUM,23,1.168999999999997,1.2540000000000049,0.08500000000000796
2019,Chinese Grand Prix,KUB,2,HARD,27,0.7049999999999983,2.388999999999996,1.6839999999999975
2019,Chinese Grand Prix,KVY,2,MEDIUM,16,0.14300000000000068,1.3130000000000024,1.1700000000000017
2019,Chinese Grand Prix,KVY,4,SOFT,9,0.6809999999999974,0.375,-0.3059999999999974
2019,Chinese Grand Prix,LEC,1,MEDIUM,19,0.2120000000000033,1.6940000000000026,1.4819999999999993
2019,Chinese Grand Prix,LEC,2,HARD,18,0.29700000000001125,1.230000000000004,0.9329999999999927
2019,Chinese Grand Prix,LEC,3,MEDIUM,13,0.8160000000000025,1.6430000000000007,0.8269999999999982
2019,Chinese Grand Prix,MAG,1,SOFT,6,0.5630000000000024,0.07700000000001239,-0.48599999999999
2019,Chinese Grand Prix,MAG,2,HARD,22,0.652000000000001,2.5849999999999937,1.9329999999999927
2019,Chinese Grand Prix,MAG,3,MEDIUM,21,0.15800000000000125,1.0929999999999893,0.9349999999999881
2019,Chinese Grand Prix,NOR,2,HARD,14,0.27199999999999136,0.4439999999999884,0.17199999999999704
2019,Chinese Grand Prix,NOR,3,MEDIUM,15,0.04200000000000159,1.2319999999999993,1.1899999999999977
2019,Chinese Grand Prix,NOR,4,SOFT,14,0.09599999999998943,0.5309999999999917,0.4350000000000023
2019,Chinese Grand Prix,PER,1,MEDIUM,17,0.22399999999998954,1.0049999999999955,0.7810000000000059
2019,Chinese Grand Prix,PER,2,HARD,34,1.3539999999999992,1.6779999999999973,0.32399999999999807
2019,Chinese Grand Prix,RAI,1,MEDIUM,22,0.5690000000000026,1.5460000000000065,0.9770000000000039
2019,Chinese Grand Prix,RAI,2,HARD,29,0.3440000000000083,3.5970000000000084,3.253
2019,Chinese Grand Prix,RIC,1,SOFT,15,0.4309999999999974,0.39400000000000546,-0.03699999999999193
2019,Chinese Grand Prix,RIC,2,HARD,36,2.2009999999999934,1.6550000000000011,-0.5459999999999923
2019,Chinese Grand Prix,RUS,1,MEDIUM,19,1.0019999999999953,1.5789999999999935,0.5769999999999982
2019,Chinese Grand Prix,RUS,2,HARD,25,2.0519999999999925,3.554000000000002,1.5020000000000095
2019,Chinese Grand Prix,SAI,2,HARD,33,0.4750000000000085,1.068000000000012,0.5930000000000035
2019,Chinese Grand Prix,SAI,3,SOFT,18,0.6490000000000009,1.436000000000007,0.7870000000000061
2019,Chinese Grand Prix,STR,1,MEDIUM,17,1.188999999999993,0.5219999999999914,-0.6670000000000016
2019,Chinese Grand Prix,STR,2,HARD,22,0.4200000000000017,0.612000000000009,0.19200000000000728
2019,Chinese Grand Prix,STR,3,SOFT,10,1.073999999999998,1.5619999999999976,0.48799999999999955
2019,Chinese Grand Prix,VER,1,MEDIUM,14,0.2120000000000033,0.6089999999999947,0.39699999999999136
2019,Chinese Grand Prix,VER,2,HARD,15,0.15000000000000568,1.0949999999999989,0.9449999999999932
2019,Chinese Grand Prix,VER,3,MEDIUM,21,0.6329999999999956,1.5319999999999965,0.8990000000000009
2019,Chinese Grand Prix,VET,1,MEDIUM,15,0.24899999999999523,1.1189999999999998,0.8700000000000045
2019,Chinese Grand Prix,VET,2,HARD,15,0.15200000000000102,0.41799999999999216,0.26599999999999113
2019,Chinese Grand Prix,VET,3,MEDIUM,20,1.6620000000000061,2.0390000000000015,0.37699999999999534
2019,French Grand Prix,ALB,1,MEDIUM,23,2.5180000000000007,0.31699999999999307,-2.2010000000000076
2019,French Grand Prix,ALB,2,HARD,25,1.5750000000000028,0.4620000000000033,-1.1129999999999995
2019,French Grand Prix,BOT,1,MEDIUM,21,1.8950000000000102,0.6530000000000058,-1.2420000000000044
2019,French Grand Prix,BOT,2,HARD,28,1.7409999999999997,1.0360000000000014,-0.7049999999999983
2019,French Grand Prix,GAS,1,SOFT,15,1.5109999999999957,0.02599999999999625,-1.4849999999999994
2019,French Grand Prix,GAS,2,HARD,32,1.718999999999994,0.39099999999999113,-1.328000000000003
2019,French Grand Prix,GIO,2,HARD,25,1.4710000000000036,0.2680000000000007,-1.203000000000003
2019,French Grand Prix,GIO,3,MEDIUM,16,1.0060000000000002,0.09900000000000375,-0.9069999999999965
2019,French Grand Prix,GRO,1,HARD,29,2.5829999999999984,0.541000000000011,-2.0419999999999874
2019,French Grand Prix,GRO,2,MEDIUM,12,0.42799999999999727,0.05700000000000216,-0.3709999999999951
2019,French Grand Prix,HAM,1,MEDIUM,22,2.067999999999998,0.14299999999998647,-1.9250000000000114
2019,French Grand Prix,HAM,2,HARD,26,1.740000000000009,1.7700000000000102,0.030000000000001137
2019,French Grand Prix,HUL,1,HARD,32,3.414999999999992,0.894999999999996,-2.519999999999996
2019,French Grand Prix,HUL,2,MEDIUM,15,0.8769999999999953,0.9260000000000019,0.049000000000006594
2019,French Grand Prix,KUB,1,MEDIUM,22,2.641999999999996,1.3089999999999975,-1.3329999999999984
2019,French Grand Prix,KUB,2,HARD,25,1.7959999999999923,0.6280000000000001,-1.1679999999999922
2019,French Grand Prix,KVY,1,HARD,30,3.7620000000000005,0.46100000000001273,-3.3009999999999877
2019,French Grand Prix,KVY,2,MEDIUM,18,0.6700000000000017,0.402000000000001,-0.2680000000000007
2019,French Grand Prix,LEC,1,MEDIUM,19,1.6769999999999925,0.22999999999998977,-1.4470000000000027
2019,French Grand Prix,LEC,2,HARD,30,1.3939999999999912,0.15500000000000114,-1.23899999999999
2019,French Grand Prix,MAG,1,MEDIUM,14,0.7000000000000028,0.8440000000000083,0.14400000000000546
2019,French Grand Prix,MAG,2,HARD,34,3.321000000000012,2.1920000000000073,-1.1290000000000049
2019,French Grand Prix,NOR,1,MEDIUM,16,1.9710000000000036,0.07200000000000273,-1.899000000000001
2019,French Grand Prix,NOR,2,HARD,31,1.9539999999999935,0.7459999999999951,-1.2079999999999984
2019,French Grand Prix,PER,1,MEDIUM,16,2.338000000000008,0.487000000000009,-1.850999999999999
2019,French Grand Prix,PER,2,HARD,32,1.436000000000007,1.8440000000000083,0.40800000000000125
2019,French Grand Prix,RAI,1,HARD,29,2.283999999999992,0.012000000000000455,-2.2719999999999914
2019,French Grand Prix,RAI,2,MEDIUM,18,1.1280000000000001,0.6280000000000001,-0.5
2019,French Grand Prix,RIC,1,MEDIUM,14,1.546999999999997,0.1280000000000001,-1.418999999999997
2019,French Grand Prix,RIC,2,HARD,33,2.320999999999998,1.9939999999999998,-0.3269999999999982
2019,French Grand Prix,RUS,1,MEDIUM,23,2.9920000000000044,0.37999999999999545,-2.612000000000009
2019,French Grand Prix,RUS,2,HARD,6,0.8739999999999952,0.40799999999998704,-0.4660000000000082
2019,French Grand Prix,RUS,3,MEDIUM,16,1.8829999999999956,0.006000000000000227,-1.8769999999999953
2019,French Grand Prix,SAI,1,MEDIUM,17,1.649000000000001,0.18299999999999272,-1.4660000000000082
2019,French Grand Prix,SAI,2,HARD,31,2.6429999999999865,0.6549999999999869,-1.9879999999999995
2019,French Grand Prix,STR,1,HARD,37,2.9309999999999974,0.7950000000000017,-2.1359999999999957
2019,French Grand Prix,STR,2,MEDIUM,11,0.05699999999998795,0.3049999999999926,0.24800000000000466
2019,French Grand Prix,VER,1,MEDIUM,18,1.3759999999999906,0.3960000000000008,-0.9799999999999898
2019,French Grand Prix,VER,2,HARD,31,1.2949999999999875,1.4599999999999937,0.16500000000000625
2019,French Grand Prix,VET,1,MEDIUM,23,3.3840000000000003,0.49200000000000443,-2.891999999999996
2019,French Grand Prix,VET,2,HARD,23,1.2980000000000018,0.40399999999999636,-0.8940000000000055
2019,German Grand Prix,ALB,2,INTERMEDIATE,21,4.790000000000006,1.8059999999999974,-2.984000000000009
2019,German Grand Prix,ALB,4,INTERMEDIATE,7,1.3359999999999985,0.21399999999999864,-1.1219999999999999
2019,German Grand Prix,ALB,5,SOFT,14,1.6940000000000026,0.14800000000001035,-1.5459999999999923
2019,German Grand Prix,BOT,2,INTERMEDIATE,19,1.5190000000000055,3.524000000000001,2.0049999999999955
2019,German Grand Prix,BOT,4,INTERMEDIATE,7,2.5930000000000035,0.6680000000000064,-1.9249999999999972
2019,German Grand Prix,BOT,5,SOFT,9,1.066999999999993,0.05299999999999727,-1.0139999999999958
2019,German Grand Prix,GAS,2,INTERMEDIATE,20,9.829999999999998,3.4779999999999944,-6.352000000000004
2019,German Grand Prix,GAS,4,INTERMEDIATE,7,1.98899999999999,0.2539999999999907,-1.7349999999999994
2019,German Grand Prix,GAS,5,SOFT,11,3.188999999999993,0.6929999999999978,-2.495999999999995
2019,German Grand Prix,GIO,2,INTERMEDIATE,20,4.521999999999991,2.3739999999999952,-2.147999999999996
2019,German Grand Prix,GIO,4,INTERMEDIATE,8,3.2890000000000015,1.3200000000000074,-1.968999999999994
2019,German Grand Prix,GIO,5,SOFT,13,0.3539999999999992,0.5519999999999925,0.1979999999999933
2019,German Grand Prix,GRO,2,INTERMEDIATE,20,7.0390000000000015,2.0870000000000033,-4.951999999999998
2019,German Grand Prix,GRO,4,INTERMEDIATE,7,3.0120000000000005,0.563999999999993,-2.4480000000000075
2019,German Grand Prix,GRO,6,SOFT,14,1.1319999999999908,0.15899999999999181,-0.972999999999999
2019,German Grand Prix,HAM,2,INTERMEDIATE,21,1.8309999999999889,3.3329999999999984,1.5020000000000095
2019,German Grand Prix,HAM,4,INTERMEDIATE,8,2.942999999999998,0.5360000000000014,-2.4069999999999965
2019,German Grand Prix,HUL,2,INTERMEDIATE,10,3.519999999999996,1.1199999999999903,-2.4000000000000057
2019,German Grand Prix,HUL,3,INTERMEDIATE,10,0.7660000000000053,4.510000000000005,3.7439999999999998
2019,German Grand Prix,HUL,4,INTERMEDIATE,6,0.8030000000000115,0.5600000000000023,-0.2430000000000092
2019,German Grand Prix,KUB,2,INTERMEDIATE,12,0.02599999999999625,4.040999999999997,4.015000000000001
2019,German Grand Prix,KUB,4,INTERMEDIATE,6,1.5900000000000034,0.23599999999999,-1.3540000000000134
2019,German Grand Prix,KUB,5,SOFT,8,2.058000000000007,1.0570000000000022,-1.0010000000000048
2019,German Grand Prix,KVY,2,INTERMEDIATE,19,7.652000000000001,2.680000000000007,-4.971999999999994
2019,German Grand Prix,KVY,4,INTERMEDIATE,7,2.6469999999999914,0.11899999999999977,-2.5279999999999916
2019,German Grand Prix,KVY,5,SOFT,15,2.3230000000000075,1.0019999999999953,-1.3210000000000122
2019,German Grand Prix,LEC,2,INTERMEDIATE,10,3.3730000000000047,0.9100000000000108,-2.462999999999994
2019,German Grand Prix,LEC,3,INTERMEDIATE,10,1.320999999999998,5.609999999999999,4.2890000000000015
2019,German Grand Prix,MAG,2,INTERMEDIATE,9,0.2740000000000009,3.936000000000007,3.662000000000006
2019,German Grand Prix,MAG,4,INTERMEDIATE,7,3.328000000000003,0.22499999999999432,-3.1030000000000086
2019,German Grand Prix,MAG,6,SOFT,10,1.0949999999999989,0.9140000000000015,-0.18099999999999739
2019,German Grand Prix,NOR,2,INTERMEDIATE,15,0.6749999999999972,3.125,2.450000000000003
2019,German Grand Prix,RAI,2,INTERMEDIATE,19,7.225999999999999,3.230000000000004,-3.995999999999995
2019,German Grand Prix,RAI,4,INTERMEDIATE,8,3.595000000000013,2.967000000000013,-0.6280000000000001
2019,German Grand Prix,RAI,5,SOFT,13,1.3170000000000073,0.2750000000000057,-1.0420000000000016
2019,German Grand Prix,RIC,2,INTERMEDIATE,9,6.555000000000007,0.2360000000000042,-6.319000000000003
2019,German Grand Prix,RUS,2,INTERMEDIATE,13,1.0390000000000015,4.801000000000002,3.7620000000000005
2019,German Grand Prix,RUS,3,INTERMEDIATE,6,0.6360000000000099,0.2259999999999991,-0.4100000000000108
2019,German Grand Prix,RUS,5,SOFT,7,0.9230000000000018,0.9540000000000077,0.03100000000000591
2019,German Grand Prix,SAI,2,INTERMEDIATE,20,4.4140000000000015,3.2040000000000077,-1.2099999999999937
2019,German Grand Prix,SAI,3,INTERMEDIATE,7,1.5069999999999908,0.45699999999999363,-1.0499999999999972
2019,German Grand Prix,SAI,4,SOFT,14,1.8920000000000101,0.10800000000000409,-1.784000000000006
2019,German Grand Prix,STR,2,INTERMEDIATE,14,1.1780000000000115,2.0490000000000066,0.8709999999999951
2019,German Grand Prix,STR,4,INTERMEDIATE,6,1.6559999999999917,0.08299999999999841,-1.5729999999999933
2019,German Grand Prix,STR,6,SOFT,16,8.125,1.0570000000000022,-7.067999999999998
2019,German Grand Prix,VER,2,INTERMEDIATE,18,1.6069999999999993,3.1000000000000085,1.4930000000000092
2019,German Grand Prix,VER,4,INTERMEDIATE,7,0.9369999999999976,0.42900000000000205,-0.5079999999999956
2019,German Grand Prix,VER,6,SOFT,14,1.7409999999999997,0.6940000000000026,-1.046999999999997
2019,German Grand Prix,VET,2,INTERMEDIATE,17,4.2109999999999985,2.469999999999999,-1.7409999999999997
