RaceYear,RaceName,Driver,PitInLap,pit_in_compound,pit_out_compound,position_before_pit,next_position,position_delta_after_pit,pit_lane_time_seconds,LapTimeSeconds,next_lap_time_seconds,tyre_life_at_pit
2019,Belgian Grand Prix,GIO,29,MEDIUM,SOFT,8.0,14.0,6.0,23.04699999999957,115.984,122.709,29.0
2019,Belgian Grand Prix,GRO,16,SOFT,MEDIUM,6.0,11.0,5.0,22.906999999999698,115.696,125.056,16.0
2019,Belgian Grand Prix,HAM,22,SOFT,MEDIUM,1.0,4.0,3.0,23.5600000000004,113.415,122.954,27.0
2019,Belgian Grand Prix,HUL,11,SOFT,MEDIUM,16.0,18.0,2.0,23.463999999999942,116.421,123.333,14.0
2019,Belgian Grand Prix,HUL,31,MEDIUM,SOFT,12.0,13.0,1.0,22.895000000000437,115.785,122.737,20.0
2019,Belgian Grand Prix,KUB,31,MEDIUM,SOFT,17.0,17.0,0.0,24.266999999999825,116.608,126.038,31.0
2019,Belgian Grand Prix,KVY,24,MEDIUM,SOFT,7.0,13.0,6.0,23.141999999999825,114.845,122.57,24.0
2019,Belgian Grand Prix,LEC,21,SOFT,MEDIUM,2.0,4.0,2.0,22.346999999999753,113.378,122.395,24.0
2019,Belgian Grand Prix,MAG,25,SOFT,MEDIUM,15.0,18.0,3.0,22.42699999999968,116.06,123.526,28.0
2019,Belgian Grand Prix,NOR,19,SOFT,MEDIUM,5.0,6.0,1.0,23.253999999999905,114.592,123.752,19.0
2019,Belgian Grand Prix,PER,15,SOFT,MEDIUM,7.0,12.0,5.0,23.149000000000342,115.359,125.91,18.0
2019,Belgian Grand Prix,RAI,1,SOFT,MEDIUM,18.0,18.0,0.0,38.965999999999894,167.682,,4.0
2019,Belgian Grand Prix,RAI,2,MEDIUM,MEDIUM,18.0,18.0,0.0,25.278999999999996,,,1.0
2019,Belgian Grand Prix,RAI,31,MEDIUM,SOFT,16.0,18.0,2.0,26.827000000000226,117.882,129.169,30.0
2019,Belgian Grand Prix,RIC,1,SOFT,SOFT,17.0,17.0,0.0,27.527000000000044,165.793,,4.0
2019,Belgian Grand Prix,RUS,30,MEDIUM,SOFT,18.0,18.0,0.0,22.453999999999724,118.04,123.248,30.0
2019,Belgian Grand Prix,SAI,1,SOFT,,19.0,,,,194.682,,1.0
2019,Belgian Grand Prix,STR,14,SOFT,MEDIUM,10.0,17.0,7.0,22.722999999999956,115.009,123.672,14.0
2019,Belgian Grand Prix,STR,30,MEDIUM,SOFT,13.0,14.0,1.0,25.329999999999927,114.898,125.39,16.0
2019,Belgian Grand Prix,VET,15,SOFT,MEDIUM,4.0,5.0,1.0,22.898999999999887,113.829,122.264,18.0
2019,Belgian Grand Prix,VET,33,MEDIUM,SOFT,4.0,4.0,0.0,22.98700000000008,113.728,122.166,18.0
2019,Brazilian Grand Prix,ALB,24,SOFT,MEDIUM,6.0,6.0,0.0,23.054000000000087,80.012,92.16,27.0
2019,Brazilian Grand Prix,ALB,50,MEDIUM,SOFT,4.0,6.0,2.0,23.03399999999965,78.604,90.125,26.0
2019,Brazilian Grand Prix,BOT,26,SOFT,HARD,3.0,5.0,2.0,23.09900000000016,78.124,91.69,29.0
2019,Brazilian Grand Prix,BOT,41,HARD,MEDIUM,4.0,6.0,2.0,23.170000000000073,76.659,90.455,15.0
2019,Brazilian Grand Prix,GAS,22,SOFT,MEDIUM,7.0,12.0,5.0,22.911000000000058,78.958,91.507,25.0
2019,Brazilian Grand Prix,GAS,47,MEDIUM,SOFT,7.0,8.0,1.0,23.558999999999287,78.104,91.568,25.0
2019,Brazilian Grand Prix,GIO,20,SOFT,MEDIUM,12.0,16.0,4.0,23.134999999999764,79.326,91.285,20.0
2019,Brazilian Grand Prix,GIO,46,MEDIUM,SOFT,9.0,13.0,4.0,23.47900000000027,78.122,91.998,26.0
2019,Brazilian Grand Prix,GRO,26,SOFT,MEDIUM,9.0,16.0,7.0,23.74499999999989,80.102,92.789,29.0
2019,Brazilian Grand Prix,GRO,65,MEDIUM,SOFT,18.0,15.0,-3.0,22.840000000000146,79.899,114.322,39.0
2019,Brazilian Grand Prix,HAM,20,SOFT,SOFT,2.0,6.0,4.0,22.88700000000017,77.566,88.757,23.0
2019,Brazilian Grand Prix,HAM,43,SOFT,MEDIUM,2.0,3.0,1.0,22.52300000000014,76.098,88.981,25.0
2019,Brazilian Grand Prix,HAM,66,MEDIUM,SOFT,3.0,4.0,1.0,23.110999999999876,86.082,111.583,23.0
2019,Brazilian Grand Prix,HUL,27,MEDIUM,HARD,13.0,17.0,4.0,23.34999999999991,79.645,93.04,27.0
2019,Brazilian Grand Prix,HUL,44,HARD,SOFT,16.0,18.0,2.0,23.673999999999978,78.01,93.731,17.0
2019,Brazilian Grand Prix,HUL,53,SOFT,SOFT,17.0,17.0,0.0,22.83900000000085,102.81,101.022,9.0
2019,Brazilian Grand Prix,KUB,20,MEDIUM,MEDIUM,20.0,20.0,0.0,23.945999999999913,80.836,94.419,20.0
2019,Brazilian Grand Prix,KUB,36,MEDIUM,HARD,20.0,20.0,0.0,29.35199999999986,81.298,101.484,16.0
2019,Brazilian Grand Prix,KUB,53,HARD,SOFT,19.0,19.0,0.0,24.926000000000386,84.157,97.759,17.0
2019,Brazilian Grand Prix,KUB,66,SOFT,SOFT,16.0,16.0,0.0,23.386000000000422,103.549,105.234,13.0
2019,Brazilian Grand Prix,KVY,23,MEDIUM,SOFT,13.0,18.0,5.0,22.70199999999977,79.53,90.317,23.0
2019,Brazilian Grand Prix,KVY,46,SOFT,SOFT,13.0,17.0,4.0,23.371000000000095,78.078,89.979,23.0
2019,Brazilian Grand Prix,LEC,29,MEDIUM,HARD,4.0,6.0,2.0,22.93199999999979,79.297,92.333,32.0
2019,Brazilian Grand Prix,LEC,54,HARD,SOFT,4.0,5.0,1.0,23.063999999999396,103.689,101.817,25.0
2019,Brazilian Grand Prix,MAG,27,SOFT,MEDIUM,18.0,18.0,0.0,23.91899999999987,79.824,92.26,30.0
2019,Brazilian Grand Prix,MAG,53,MEDIUM,SOFT,16.0,16.0,0.0,23.467999999999847,102.246,111.606,26.0
2019,Brazilian Grand Prix,NOR,27,SOFT,HARD,8.0,15.0,7.0,23.490999999999985,78.792,92.028,27.0
2019,Brazilian Grand Prix,NOR,53,HARD,MEDIUM,11.0,14.0,3.0,23.355999999999767,96.37,112.922,26.0
2019,Brazilian Grand Prix,PER,17,SOFT,MEDIUM,16.0,17.0,1.0,23.072999999999865,78.913,91.24,17.0
2019,Brazilian Grand Prix,PER,45,MEDIUM,SOFT,10.0,15.0,5.0,23.146999999999935,77.62,90.714,28.0
2019,Brazilian Grand Prix,RAI,21,SOFT,MEDIUM,9.0,14.0,5.0,23.550000000000182,79.324,92.001,24.0
2019,Brazilian Grand Prix,RAI,47,MEDIUM,SOFT,8.0,11.0,3.0,26.197000000000116,78.279,92.611,26.0
2019,Brazilian Grand Prix,RIC,8,MEDIUM,SOFT,17.0,20.0,3.0,30.817000000000007,80.227,99.334,8.0
2019,Brazilian Grand Prix,RIC,40,SOFT,SOFT,12.0,18.0,6.0,29.4350000000004,77.636,97.747,32.0
2019,Brazilian Grand Prix,RUS,23,MEDIUM,MEDIUM,19.0,20.0,1.0,22.492999999999938,79.495,90.902,23.0
2019,Brazilian Grand Prix,RUS,54,MEDIUM,SOFT,18.0,18.0,0.0,23.158000000000357,79.742,91.558,31.0
2019,Brazilian Grand Prix,RUS,66,SOFT,SOFT,14.0,14.0,0.0,22.48399999999947,92.111,110.428,12.0
2019,Brazilian Grand Prix,SAI,29,SOFT,MEDIUM,8.0,15.0,7.0,21.786999999999352,78.997,91.513,29.0
2019,Brazilian Grand Prix,STR,28,SOFT,MEDIUM,11.0,16.0,5.0,23.376000000000204,79.28,91.595,28.0
2019,Brazilian Grand Prix,STR,53,MEDIUM,SOFT,13.0,15.0,2.0,24.875,96.96,112.816,25.0
2019,Brazilian Grand Prix,VER,21,SOFT,SOFT,1.0,5.0,4.0,21.490999999999985,78.141,90.128,24.0
2019,Brazilian Grand Prix,VER,44,SOFT,MEDIUM,1.0,2.0,1.0,22.43000000000029,76.121,88.667,23.0
2019,Brazilian Grand Prix,VER,54,MEDIUM,SOFT,2.0,2.0,0.0,22.378999999999905,89.403,112.268,10.0
2019,Brazilian Grand Prix,VET,25,SOFT,MEDIUM,1.0,5.0,4.0,23.31100000000015,78.591,90.348,28.0
2019,Brazilian Grand Prix,VET,49,MEDIUM,SOFT,3.0,3.0,0.0,23.247999999999593,77.471,89.867,24.0
2019,British Grand Prix,ALB,13,SOFT,MEDIUM,7.0,14.0,7.0,28.985000000000127,93.003,112.935,18.0
2019,British Grand Prix,BOT,16,MEDIUM,MEDIUM,1.0,3.0,2.0,28.391999999999825,90.63,110.04,21.0
2019,British Grand Prix,BOT,45,MEDIUM,SOFT,2.0,2.0,0.0,28.157999999999447,88.545,108.864,29.0
2019,British Grand Prix,GAS,12,MEDIUM,HARD,5.0,10.0,5.0,27.89300000000003,91.409,111.564,17.0
2019,British Grand Prix,GRO,1,SOFT,HARD,19.0,19.0,0.0,33.55600000000004,129.704,124.009,1.0
2019,British Grand Prix,GRO,9,HARD,,19.0,,,,102.949,,8.0
2019,British Grand Prix,HAM,20,MEDIUM,HARD,1.0,1.0,0.0,28.90599999999995,97.561,,24.0
2019,British Grand Prix,HUL,13,SOFT,HARD,8.0,15.0,7.0,28.641999999999825,93.174,113.883,16.0
2019,British Grand Prix,KUB,20,MEDIUM,HARD,17.0,17.0,0.0,28.75,128.267,143.526,20.0
2019,British Grand Prix,KVY,12,SOFT,MEDIUM,15.0,18.0,3.0,29.436999999999898,92.213,112.748,12.0
2019,British Grand Prix,KVY,21,MEDIUM,HARD,12.0,15.0,3.0,28.797999999999774,126.018,116.846,9.0
2019,British Grand Prix,LEC,13,SOFT,MEDIUM,3.0,4.0,1.0,29.40599999999995,91.242,111.982,16.0
2019,British Grand Prix,LEC,21,MEDIUM,HARD,4.0,6.0,2.0,28.2829999999999,127.379,140.835,11.0
2019,British Grand Prix,MAG,1,SOFT,HARD,20.0,20.0,0.0,32.79100000000017,159.14,124.944,1.0
2019,British Grand Prix,MAG,6,HARD,,20.0,,,,96.152,,5.0
2019,British Grand Prix,NOR,13,SOFT,MEDIUM,6.0,12.0,6.0,28.2829999999999,91.816,113.161,16.0
2019,British Grand Prix,NOR,35,MEDIUM,HARD,8.0,14.0,6.0,27.798999999999978,90.565,111.417,22.0
2019,British Grand Prix,PER,18,MEDIUM,HARD,8.0,12.0,4.0,30.264000000000124,91.442,115.542,18.0
2019,British Grand Prix,PER,24,HARD,SOFT,17.0,17.0,0.0,38.266999999999825,106.538,123.438,6.0
2019,British Grand Prix,PER,46,SOFT,SOFT,16.0,17.0,1.0,28.67199999999957,90.531,111.063,22.0
2019,British Grand Prix,RAI,17,MEDIUM,HARD,9.0,15.0,6.0,28.39200000000028,92.193,112.707,17.0
2019,British Grand Prix,RIC,12,SOFT,MEDIUM,8.0,15.0,7.0,28.391999999999825,91.81,111.807,15.0
2019,British Grand Prix,RIC,20,MEDIUM,HARD,8.0,11.0,3.0,28.39200000000028,117.69,146.118,8.0
2019,British Grand Prix,RUS,21,MEDIUM,HARD,14.0,16.0,2.0,29.0,126.769,123.122,21.0
2019,British Grand Prix,SAI,20,MEDIUM,HARD,6.0,7.0,1.0,27.378000000000156,113.334,144.703,20.0
2019,British Grand Prix,STR,13,MEDIUM,HARD,13.0,18.0,5.0,30.420000000000073,92.289,114.844,13.0
2019,British Grand Prix,STR,39,HARD,SOFT,12.0,14.0,2.0,29.07800000000043,91.528,112.524,26.0
2019,British Grand Prix,VER,13,MEDIUM,MEDIUM,4.0,5.0,1.0,27.846000000000004,91.138,112.071,18.0
2019,British Grand Prix,VER,20,MEDIUM,HARD,4.0,6.0,2.0,28.002000000000407,111.639,144.124,7.0
2019,British Grand Prix,VET,20,SOFT,HARD,2.0,3.0,1.0,28.001999999999953,104.337,149.502,23.0
2019,British Grand Prix,VET,38,HARD,MEDIUM,14.0,17.0,3.0,38.48499999999967,124.456,125.448,18.0
2019,Canadian Grand Prix,ALB,1,MEDIUM,HARD,20.0,20.0,0.0,38.09299999999985,126.344,82.732,1.0
2019,Canadian Grand Prix,ALB,60,HARD,,16.0,,,,,,59.0
2019,Canadian Grand Prix,BOT,30,MEDIUM,HARD,6.0,6.0,0.0,21.09099999999944,93.553,78.106,33.0
2019,Canadian Grand Prix,BOT,67,HARD,SOFT,4.0,4.0,0.0,19.90099999999984,91.24,79.206,37.0
2019,Canadian Grand Prix,GAS,7,SOFT,HARD,13.0,13.0,0.0,22.640000000000327,93.794,80.128,10.0
2019,Canadian Grand Prix,GIO,33,HARD,MEDIUM,15.0,14.0,-1.0,24.183999999999287,95.209,81.552,33.0
2019,Canadian Grand Prix,GRO,34,MEDIUM,HARD,15.0,15.0,0.0,23.95300000000043,95.392,83.575,34.0
2019,Canadian Grand Prix,HAM,28,MEDIUM,HARD,3.0,3.0,0.0,23.65899999999965,93.606,78.372,31.0
2019,Canadian Grand Prix,HUL,16,SOFT,HARD,7.0,7.0,0.0,23.86499999999978,93.666,80.076,19.0
2019,Canadian Grand Prix,KUB,8,MEDIUM,MEDIUM,19.0,19.0,0.0,25.076000000000022,98.012,83.995,8.0
2019,Canadian Grand Prix,KUB,38,HARD,HARD,19.0,19.0,0.0,22.340000000000146,95.999,83.521,29.0
2019,Canadian Grand Prix,KVY,12,MEDIUM,HARD,13.0,14.0,1.0,23.51200000000017,94.409,81.169,12.0
2019,Canadian Grand Prix,LEC,33,MEDIUM,HARD,3.0,4.0,1.0,23.95600000000013,93.611,79.663,38.0
2019,Canadian Grand Prix,MAG,39,HARD,MEDIUM,18.0,18.0,0.0,24.402000000000044,94.788,80.125,39.0
2019,Canadian Grand Prix,PER,11,MEDIUM,HARD,15.0,15.0,0.0,24.170000000000073,95.697,79.74,11.0
2019,Canadian Grand Prix,RAI,6,MEDIUM,HARD,19.0,19.0,0.0,25.187999999999647,97.155,80.887,6.0
2019,Canadian Grand Prix,RAI,58,HARD,SOFT,15.0,15.0,0.0,24.76800000000003,95.566,78.44,52.0
2019,Canadian Grand Prix,RIC,8,SOFT,HARD,11.0,11.0,0.0,24.078999999999724,93.91,80.147,11.0
2019,Canadian Grand Prix,RUS,9,MEDIUM,HARD,17.0,17.0,0.0,26.458000000000084,97.342,81.291,9.0
2019,Canadian Grand Prix,SAI,3,SOFT,SOFT,19.0,19.0,0.0,24.241999999999734,95.736,79.956,6.0
2019,Canadian Grand Prix,STR,45,HARD,MEDIUM,10.0,10.0,0.0,21.80200000000059,93.215,79.019,45.0
2019,Canadian Grand Prix,VER,48,HARD,MEDIUM,5.0,7.0,2.0,23.840000000000146,92.785,78.859,48.0
2019,Canadian Grand Prix,VET,26,MEDIUM,HARD,3.0,3.0,0.0,23.640000000000327,93.538,78.567,31.0
2019,Chinese Grand Prix,ALB,19,SOFT,HARD,11.0,16.0,5.0,23.026000000000295,105.813,117.695,19.0
2019,Chinese Grand Prix,BOT,21,MEDIUM,HARD,2.0,3.0,1.0,22.195999999999913,103.863,115.432,24.0
2019,Chinese Grand Prix,BOT,36,HARD,MEDIUM,2.0,3.0,1.0,24.27899999999954,101.47,116.223,15.0
2019,Chinese Grand Prix,GAS,19,SOFT,HARD,4.0,8.0,4.0,22.31100000000015,104.356,117.332,22.0
2019,Chinese Grand Prix,GAS,39,HARD,MEDIUM,6.0,6.0,0.0,22.46099999999933,103.236,116.881,20.0
2019,Chinese Grand Prix,GAS,53,MEDIUM,SOFT,6.0,6.0,0.0,22.408000000000357,102.032,116.679,14.0
2019,Chinese Grand Prix,GIO,7,SOFT,MEDIUM,17.0,18.0,1.0,25.085000000000036,106.701,120.17,7.0
2019,Chinese Grand Prix,GIO,30,MEDIUM,MEDIUM,15.0,15.0,0.0,24.97100000000046,106.572,121.216,23.0
2019,Chinese Grand Prix,GRO,8,SOFT,HARD,14.0,17.0,3.0,22.938000000000102,105.814,118.437,11.0
2019,Chinese Grand Prix,GRO,35,HARD,MEDIUM,12.0,12.0,0.0,23.71900000000005,105.2,117.777,27.0
2019,Chinese Grand Prix,HAM,22,MEDIUM,HARD,1.0,1.0,0.0,22.80699999999979,104.331,115.832,25.0
2019,Chinese Grand Prix,HAM,36,HARD,MEDIUM,1.0,1.0,0.0,23.817000000000007,101.694,116.038,14.0
2019,Chinese Grand Prix,HUL,11,SOFT,HARD,10.0,16.0,6.0,24.172000000000025,105.975,120.696,14.0
2019,Chinese Grand Prix,HUL,16,HARD,,18.0,,,,109.543,,5.0
2019,Chinese Grand Prix,KUB,26,MEDIUM,HARD,17.0,19.0,2.0,32.13000000000011,108.0,130.883,26.0
2019,Chinese Grand Prix,KVY,7,MEDIUM,MEDIUM,16.0,17.0,1.0,17.028999999999996,106.599,113.099,7.0
2019,Chinese Grand Prix,KVY,25,MEDIUM,HARD,14.0,16.0,2.0,26.271999999999935,105.954,121.104,25.0
2019,Chinese Grand Prix,KVY,30,HARD,SOFT,16.0,17.0,1.0,42.8730000000005,102.94,137.854,5.0
2019,Chinese Grand Prix,KVY,41,SOFT,,17.0,,,,107.185,,11.0
2019,Chinese Grand Prix,LEC,22,MEDIUM,HARD,2.0,5.0,3.0,23.170999999999367,105.36,116.967,25.0
2019,Chinese Grand Prix,LEC,42,HARD,MEDIUM,4.0,5.0,1.0,24.216999999999643,102.844,117.267,20.0
2019,Chinese Grand Prix,MAG,9,SOFT,HARD,13.0,17.0,4.0,23.932000000000244,105.444,119.108,12.0
2019,Chinese Grand Prix,MAG,33,HARD,MEDIUM,13.0,14.0,1.0,23.320999999999913,105.049,116.557,24.0
2019,Chinese Grand Prix,NOR,1,MEDIUM,HARD,20.0,20.0,0.0,50.73500000000013,138.254,146.586,1.0
2019,Chinese Grand Prix,NOR,17,HARD,MEDIUM,19.0,19.0,0.0,33.63000000000011,107.516,132.322,16.0
2019,Chinese Grand Prix,NOR,34,MEDIUM,SOFT,18.0,19.0,1.0,22.998999999999796,104.551,120.214,18.0
2019,Chinese Grand Prix,NOR,50,SOFT,,16.0,,,,105.912,,16.0
2019,Chinese Grand Prix,PER,20,MEDIUM,HARD,7.0,9.0,2.0,23.70699999999988,105.308,118.725,20.0
2019,Chinese Grand Prix,RAI,25,MEDIUM,HARD,7.0,10.0,3.0,23.672999999999774,105.356,118.755,25.0
2019,Chinese Grand Prix,RIC,18,SOFT,HARD,8.0,10.0,2.0,23.49200000000019,105.141,118.518,21.0
2019,Chinese Grand Prix,RUS,22,MEDIUM,HARD,17.0,18.0,1.0,24.19300000000021,107.467,119.841,22.0
2019,Chinese Grand Prix,RUS,49,HARD,SOFT,16.0,17.0,1.0,24.055999999999585,107.069,116.67,27.0
2019,Chinese Grand Prix,SAI,1,MEDIUM,HARD,19.0,19.0,0.0,45.9369999999999,131.9,141.056,1.0
2019,Chinese Grand Prix,SAI,36,HARD,SOFT,14.0,15.0,1.0,22.131999999999607,105.356,117.822,35.0
2019,Chinese Grand Prix,STR,20,MEDIUM,HARD,10.0,15.0,5.0,23.47400000000016,106.051,118.938,20.0
2019,Chinese Grand Prix,STR,44,HARD,SOFT,11.0,13.0,2.0,23.75799999999981,105.046,115.836,24.0
2019,Chinese Grand Prix,VER,17,MEDIUM,HARD,5.0,6.0,1.0,23.451000000000022,104.082,117.074,20.0
2019,Chinese Grand Prix,VER,34,HARD,MEDIUM,5.0,5.0,0.0,22.630999999999403,102.883,115.105,17.0
2019,Chinese Grand Prix,VET,18,MEDIUM,HARD,4.0,5.0,1.0,22.093000000000302,105.026,116.84,21.0
2019,Chinese Grand Prix,VET,35,HARD,MEDIUM,3.0,4.0,1.0,22.50799999999981,102.341,114.699,17.0
2019,French Grand Prix,ALB,25,MEDIUM,HARD,16.0,17.0,1.0,30.235999999999876,117.069,103.097,25.0
2019,French Grand Prix,BOT,23,MEDIUM,HARD,3.0,3.0,0.0,30.239000000000487,116.655,99.846,28.0
2019,French Grand Prix,GAS,17,SOFT,HARD,15.0,15.0,0.0,30.115999999999985,117.63,102.628,20.0
2019,French Grand Prix,GIO,7,SOFT,HARD,20.0,20.0,0.0,26.325000000000273,120.0,102.348,10.0
2019,French Grand Prix,GIO,34,HARD,MEDIUM,18.0,18.0,0.0,31.722999999999956,117.764,99.512,27.0
2019,French Grand Prix,GRO,31,HARD,MEDIUM,17.0,17.0,0.0,30.832000000000335,118.453,101.348,31.0
2019,French Grand Prix,GRO,45,MEDIUM,,16.0,,,,,,14.0
2019,French Grand Prix,HAM,24,MEDIUM,HARD,1.0,1.0,0.0,30.176000000000386,115.359,98.71,28.0
2019,French Grand Prix,HUL,34,HARD,MEDIUM,10.0,11.0,1.0,35.3070000000007,117.722,99.732,34.0
2019,French Grand Prix,KUB,24,MEDIUM,HARD,20.0,20.0,0.0,29.661000000000058,118.74,103.13,24.0
2019,French Grand Prix,KVY,32,HARD,MEDIUM,16.0,16.0,0.0,30.22400000000016,118.547,101.093,32.0
2019,French Grand Prix,LEC,21,MEDIUM,HARD,4.0,4.0,0.0,31.565000000000055,116.162,99.792,24.0
2019,French Grand Prix,MAG,16,MEDIUM,HARD,20.0,20.0,0.0,30.810999999999694,118.591,101.744,16.0
2019,French Grand Prix,NOR,18,MEDIUM,HARD,11.0,12.0,1.0,30.480999999999767,116.987,100.768,23.0
2019,French Grand Prix,PER,18,MEDIUM,HARD,16.0,16.0,0.0,37.376000000000204,123.819,100.442,18.0
2019,French Grand Prix,RAI,31,HARD,MEDIUM,11.0,11.0,0.0,29.83300000000054,116.389,99.594,31.0
2019,French Grand Prix,RIC,16,MEDIUM,HARD,16.0,16.0,0.0,31.04599999999982,118.275,99.93,20.0
2019,French Grand Prix,RUS,25,MEDIUM,HARD,19.0,19.0,0.0,32.000999999999294,119.875,103.301,25.0
2019,French Grand Prix,RUS,33,HARD,MEDIUM,20.0,20.0,0.0,43.47699999999986,124.465,105.567,8.0
2019,French Grand Prix,SAI,19,MEDIUM,HARD,9.0,10.0,1.0,29.922000000000025,116.821,99.938,24.0
2019,French Grand Prix,STR,39,HARD,MEDIUM,13.0,13.0,0.0,31.472999999999956,118.378,99.687,39.0
2019,French Grand Prix,VER,20,MEDIUM,HARD,5.0,5.0,0.0,29.391000000000076,116.028,100.196,25.0
2019,French Grand Prix,VET,25,MEDIUM,HARD,5.0,5.0,0.0,30.069000000000415,116.447,99.54,28.0
2019,French Grand Prix,VET,51,HARD,SOFT,5.0,5.0,0.0,30.58300000000054,115.077,102.854,26.0
2019,German Grand Prix,ALB,2,WET,INTERMEDIATE,15.0,19.0,4.0,20.317000000000007,108.695,131.069,2.0
2019,German Grand Prix,ALB,27,INTERMEDIATE,SOFT,6.0,5.0,-1.0,21.501999999999498,106.714,135.613,25.0
2019,German Grand Prix,ALB,28,SOFT,INTERMEDIATE,5.0,5.0,0.0,21.71899999999914,135.613,131.639,1.0
2019,German Grand Prix,ALB,46,INTERMEDIATE,SOFT,9.0,13.0,4.0,19.885999999999513,94.962,101.618,18.0
2019,German Grand Prix,BOT,3,WET,INTERMEDIATE,2.0,3.0,1.0,22.20600000000013,125.182,142.044,3.0
2019,German Grand Prix,BOT,26,INTERMEDIATE,MEDIUM,2.0,3.0,1.0,20.537000000000262,96.761,121.748,23.0
2019,German Grand Prix,BOT,30,MEDIUM,INTERMEDIATE,2.0,3.0,1.0,21.139000000000124,136.954,140.557,7.0
2019,German Grand Prix,BOT,46,INTERMEDIATE,SOFT,3.0,8.0,5.0,21.170000000000073,90.493,102.431,16.0
2019,German Grand Prix,GAS,3,WET,INTERMEDIATE,9.0,18.0,9.0,29.640000000000327,121.615,139.647,3.0
2019,German Grand Prix,GAS,26,INTERMEDIATE,SOFT,9.0,11.0,2.0,19.868999999999687,98.277,136.679,23.0
2019,German Grand Prix,GAS,28,SOFT,INTERMEDIATE,9.0,9.0,0.0,20.548999999999978,122.512,130.518,4.0
2019,German Grand Prix,GAS,46,INTERMEDIATE,SOFT,8.0,12.0,4.0,20.034999999999854,92.371,102.698,18.0
2019,German Grand Prix,GIO,3,WET,INTERMEDIATE,12.0,16.0,4.0,22.5,120.644,133.887,3.0
2019,German Grand Prix,GIO,26,INTERMEDIATE,MEDIUM,8.0,10.0,2.0,20.863000000000284,98.802,136.26,23.0
2019,German Grand Prix,GIO,28,MEDIUM,INTERMEDIATE,10.0,10.0,0.0,20.094999999999345,133.341,128.22,2.0
2019,German Grand Prix,GIO,47,INTERMEDIATE,SOFT,6.0,13.0,7.0,27.897000000000844,93.035,108.694,19.0
2019,German Grand Prix,GRO,3,WET,INTERMEDIATE,7.0,15.0,8.0,27.23799999999983,121.462,139.203,3.0
2019,German Grand Prix,GRO,26,INTERMEDIATE,SOFT,11.0,13.0,2.0,21.625,99.333,,23.0
2019,German Grand Prix,GRO,28,SOFT,INTERMEDIATE,13.0,13.0,0.0,24.003999999999905,131.309,142.792,5.0
2019,German Grand Prix,GRO,41,INTERMEDIATE,INTERMEDIATE,11.0,12.0,1.0,20.673999999999978,117.482,132.543,13.0
2019,German Grand Prix,GRO,46,INTERMEDIATE,SOFT,12.0,14.0,2.0,20.733000000000175,92.974,104.412,5.0
2019,German Grand Prix,HAM,3,WET,INTERMEDIATE,1.0,1.0,0.0,20.246000000000095,121.968,147.023,3.0
2019,German Grand Prix,HAM,28,INTERMEDIATE,SOFT,1.0,1.0,0.0,23.001000000000204,118.286,,25.0
2019,German Grand Prix,HAM,29,SOFT,INTERMEDIATE,1.0,5.0,4.0,69.02100000000064,,,4.0
2019,German Grand Prix,HAM,47,INTERMEDIATE,SOFT,1.0,12.0,11.0,27.063000000000102,91.518,108.085,18.0
2019,German Grand Prix,HAM,53,SOFT,SOFT,14.0,15.0,1.0,20.007000000000517,97.709,97.87,11.0
2019,German Grand Prix,HAM,56,SOFT,SOFT,15.0,14.0,-1.0,19.592999999999847,98.634,129.215,7.0
2019,German Grand Prix,HUL,3,WET,INTERMEDIATE,5.0,7.0,2.0,22.172000000000025,123.115,140.302,3.0
2019,German Grand Prix,HUL,15,INTERMEDIATE,INTERMEDIATE,5.0,6.0,1.0,20.093999999999596,111.11,105.049,12.0
2019,German Grand Prix,HUL,29,INTERMEDIATE,INTERMEDIATE,4.0,3.0,-1.0,20.59599999999955,122.011,131.454,14.0
2019,German Grand Prix,KUB,7,WET,INTERMEDIATE,19.0,19.0,0.0,23.787000000000262,106.75,112.137,7.0
2019,German Grand Prix,KUB,23,INTERMEDIATE,INTERMEDIATE,18.0,18.0,0.0,20.439000000000306,102.771,110.108,16.0
2019,German Grand Prix,KUB,31,INTERMEDIATE,INTERMEDIATE,15.0,16.0,1.0,19.640000000000327,116.527,110.889,8.0
2019,German Grand Prix,KUB,46,INTERMEDIATE,SOFT,14.0,15.0,1.0,20.360999999999876,98.969,104.811,15.0
2019,German Grand Prix,KUB,57,SOFT,SOFT,12.0,12.0,0.0,19.91899999999987,120.067,105.408,11.0
2019,German Grand Prix,KVY,3,WET,INTERMEDIATE,16.0,19.0,3.0,21.662000000000262,120.438,131.955,3.0
2019,German Grand Prix,KVY,25,INTERMEDIATE,SOFT,13.0,13.0,0.0,20.675000000000182,98.289,116.519,22.0
2019,German Grand Prix,KVY,28,SOFT,INTERMEDIATE,11.0,12.0,1.0,24.233000000000175,121.397,134.829,6.0
2019,German Grand Prix,KVY,45,INTERMEDIATE,SOFT,12.0,13.0,1.0,20.65099999999984,123.125,99.522,17.0
2019,German Grand Prix,LEC,3,WET,INTERMEDIATE,6.0,6.0,0.0,20.320000000000164,121.369,138.822,3.0
2019,German Grand Prix,LEC,15,INTERMEDIATE,INTERMEDIATE,4.0,4.0,0.0,21.97900000000027,105.842,105.752,12.0
2019,German Grand Prix,LEC,27,INTERMEDIATE,,2.0,,,,96.797,,12.0
