RaceYear,RaceName,Driver,stop_number,PitInLap,pit_in_compound,pit_out_compound,tyre_life_at_pit,pre_change_lap_time_seconds,post_change_lap_time_seconds,pace_delta_after_change,pre_window_laps,post_window_laps
2022,Spanish Grand Prix,SAI,2,31,MEDIUM,MEDIUM,21.0,88.827,86.673,-2.1539999999999964,3,3
2022,Spanish Grand Prix,SAI,3,45,MEDIUM,SOFT,14.0,88.058,86.171,-1.8870000000000005,3,3
2022,Spanish Grand Prix,STR,1,14,SOFT,SOFT,17.0,90.736,88.761,-1.9750000000000085,3,3
2022,Spanish Grand Prix,STR,2,27,SOFT,MEDIUM,16.0,89.992,88.99,-1.0020000000000095,3,3
2022,Spanish Grand Prix,STR,3,46,MEDIUM,SOFT,20.0,90.323,88.026,-2.296999999999997,3,3
2022,Spanish Grand Prix,TSU,1,11,SOFT,MEDIUM,11.0,90.644,88.956,-1.6880000000000024,3,3
2022,Spanish Grand Prix,TSU,2,32,MEDIUM,SOFT,21.0,89.742,88.625,-1.1170000000000044,3,3
2022,Spanish Grand Prix,TSU,3,52,SOFT,SOFT,23.0,88.615,87.131,-1.4839999999999947,3,3
2022,Spanish Grand Prix,VER,1,13,SOFT,MEDIUM,16.0,89.192,88.085,-1.1069999999999993,3,3
2022,Spanish Grand Prix,VER,2,28,MEDIUM,SOFT,15.0,88.533,85.974,-2.5589999999999975,3,3
2022,Spanish Grand Prix,VER,3,44,SOFT,MEDIUM,19.0,87.176,85.704,-1.4720000000000084,3,3
2022,Spanish Grand Prix,VET,1,21,SOFT,SOFT,24.0,90.645,88.814,-1.831000000000003,3,3
2022,Spanish Grand Prix,VET,2,42,SOFT,MEDIUM,24.0,89.423,88.152,-1.2710000000000008,3,3
2022,Spanish Grand Prix,ZHO,1,10,SOFT,MEDIUM,10.0,90.865,89.488,-1.3769999999999953,3,3
2022,United States Grand Prix,ALB,1,9,MEDIUM,MEDIUM,9.0,105.143,103.818,-1.3250000000000028,3,3
2022,United States Grand Prix,ALB,2,18,MEDIUM,HARD,9.0,104.384,104.626,0.24200000000000443,3,3
2022,United States Grand Prix,ALO,1,18,HARD,HARD,18.0,104.44,104.982,0.5420000000000016,3,3
2022,United States Grand Prix,ALO,2,22,MEDIUM,HARD,4.0,104.44,104.982,0.5420000000000016,3,3
2022,United States Grand Prix,BOT,1,10,MEDIUM,HARD,10.0,104.607,103.921,-0.6859999999999928,3,3
2022,United States Grand Prix,GAS,1,11,MEDIUM,HARD,11.0,104.23,103.808,-0.42199999999999704,3,3
2022,United States Grand Prix,GAS,2,32,HARD,HARD,22.0,103.439,102.497,-0.9419999999999931,3,3
2022,United States Grand Prix,HAM,1,12,MEDIUM,HARD,12.0,102.719,102.69,-0.028999999999996362,3,3
2022,United States Grand Prix,HAM,2,34,HARD,HARD,22.0,101.358,100.519,-0.8389999999999986,3,3
2022,United States Grand Prix,LAT,1,5,MEDIUM,MEDIUM,5.0,104.579,104.512,-0.06699999999999307,3,3
2022,United States Grand Prix,LAT,2,18,MEDIUM,HARD,13.0,105.021,104.882,-0.1389999999999958,3,3
2022,United States Grand Prix,LEC,1,18,MEDIUM,HARD,18.0,102.671,102.067,-0.6040000000000134,3,3
2022,United States Grand Prix,LEC,2,35,HARD,MEDIUM,17.0,101.641,100.267,-1.3740000000000094,3,3
2022,United States Grand Prix,MAG,1,18,HARD,MEDIUM,18.0,104.747,103.914,-0.8329999999999984,3,3
2022,United States Grand Prix,MSC,1,18,HARD,MEDIUM,18.0,104.669,103.679,-0.9899999999999949,3,3
2022,United States Grand Prix,MSC,2,33,MEDIUM,HARD,15.0,103.184,102.52,-0.6640000000000015,3,3
2022,United States Grand Prix,NOR,1,14,MEDIUM,HARD,14.0,104.614,103.834,-0.7800000000000011,3,3
2022,United States Grand Prix,NOR,2,34,HARD,HARD,20.0,103.076,102.422,-0.6539999999999964,3,3
2022,United States Grand Prix,OCO,1,18,HARD,HARD,18.0,104.509,104.238,-0.2710000000000008,3,3
2022,United States Grand Prix,OCO,2,45,HARD,MEDIUM,27.0,103.306,101.31,-1.9959999999999951,3,3
2022,United States Grand Prix,PER,1,14,MEDIUM,HARD,14.0,103.527,102.391,-1.1359999999999957,3,3
2022,United States Grand Prix,PER,2,38,HARD,MEDIUM,24.0,101.942,100.156,-1.7859999999999872,3,3
2022,United States Grand Prix,RIC,1,10,MEDIUM,HARD,10.0,105.358,104.53,-0.828000000000003,3,3
2022,United States Grand Prix,RIC,2,35,HARD,HARD,25.0,104.534,102.884,-1.6500000000000057,3,3
2022,United States Grand Prix,RUS,1,13,MEDIUM,HARD,13.0,103.313,102.695,-0.6180000000000092,3,3
2022,United States Grand Prix,RUS,2,36,HARD,HARD,23.0,101.987,100.763,-1.2239999999999895,3,3
2022,United States Grand Prix,TSU,1,10,MEDIUM,MEDIUM,10.0,105.218,103.26,-1.9579999999999984,3,3
2022,United States Grand Prix,TSU,2,33,MEDIUM,HARD,23.0,103.209,102.254,-0.9549999999999983,3,3
2022,United States Grand Prix,VER,1,13,MEDIUM,HARD,13.0,102.583,102.424,-0.15899999999999181,3,3
2022,United States Grand Prix,VER,2,35,HARD,MEDIUM,22.0,101.338,100.211,-1.1269999999999953,3,3
2022,United States Grand Prix,VET,1,18,MEDIUM,MEDIUM,19.0,103.746,102.701,-1.0450000000000017,3,3
2022,United States Grand Prix,VET,2,41,MEDIUM,HARD,24.0,101.932,102.073,0.14099999999999113,3,3
2022,United States Grand Prix,ZHO,1,9,MEDIUM,HARD,9.0,104.476,104.152,-0.32399999999999807,3,3
2022,United States Grand Prix,ZHO,2,23,HARD,HARD,14.0,104.03,105.155,1.125,3,3
2023,Abu Dhabi Grand Prix,ALB,1,16,MEDIUM,HARD,17.0,91.729,90.463,-1.2660000000000053,3,3
2023,Abu Dhabi Grand Prix,ALB,2,43,HARD,HARD,27.0,90.331,88.694,-1.6370000000000005,3,3
2023,Abu Dhabi Grand Prix,ALO,1,12,MEDIUM,HARD,12.0,91.18,90.389,-0.791000000000011,3,3
2023,Abu Dhabi Grand Prix,ALO,2,36,HARD,HARD,25.0,89.869,88.8,-1.0690000000000026,3,3
2023,Abu Dhabi Grand Prix,BOT,1,29,HARD,MEDIUM,29.0,92.424,90.623,-1.801000000000002,3,3
2023,Abu Dhabi Grand Prix,GAS,1,17,MEDIUM,HARD,17.0,91.986,90.242,-1.7439999999999998,3,3
2023,Abu Dhabi Grand Prix,GAS,2,32,HARD,HARD,15.0,90.329,89.151,-1.1779999999999973,3,3
2023,Abu Dhabi Grand Prix,HAM,1,15,MEDIUM,HARD,15.0,91.689,90.057,-1.6319999999999908,3,3
2023,Abu Dhabi Grand Prix,HAM,2,35,HARD,HARD,20.0,89.789,89.532,-0.257000000000005,3,3
2023,Abu Dhabi Grand Prix,HUL,1,13,MEDIUM,HARD,13.0,91.583,90.356,-1.2270000000000039,3,3
2023,Abu Dhabi Grand Prix,HUL,2,33,HARD,HARD,20.0,90.667,89.747,-0.9200000000000017,3,3
2023,Abu Dhabi Grand Prix,LEC,1,17,MEDIUM,HARD,17.0,90.618,89.908,-0.7099999999999937,3,3
2023,Abu Dhabi Grand Prix,LEC,2,35,HARD,HARD,18.0,89.693,88.759,-0.9339999999999975,3,3
2023,Abu Dhabi Grand Prix,MAG,1,5,MEDIUM,HARD,5.0,91.711,90.325,-1.3859999999999957,3,3
2023,Abu Dhabi Grand Prix,MAG,2,22,HARD,HARD,17.0,91.95,90.599,-1.350999999999999,3,3
2023,Abu Dhabi Grand Prix,NOR,1,14,MEDIUM,HARD,14.0,91.189,90.044,-1.144999999999996,3,3
2023,Abu Dhabi Grand Prix,NOR,2,33,HARD,HARD,19.0,89.5,89.22,-0.28000000000000114,3,3
2023,Abu Dhabi Grand Prix,OCO,1,15,MEDIUM,HARD,15.0,91.647,90.134,-1.5130000000000052,3,3
2023,Abu Dhabi Grand Prix,PER,1,17,MEDIUM,HARD,17.0,91.225,89.107,-2.117999999999995,3,3
2023,Abu Dhabi Grand Prix,PER,2,42,HARD,HARD,25.0,89.043,87.837,-1.206000000000003,3,3
2023,Abu Dhabi Grand Prix,PIA,1,13,MEDIUM,HARD,13.0,91.304,90.276,-1.0280000000000058,3,3
2023,Abu Dhabi Grand Prix,PIA,2,36,HARD,HARD,23.0,89.841,88.65,-1.1909999999999883,3,3
2023,Abu Dhabi Grand Prix,RIC,1,7,MEDIUM,HARD,7.0,91.284,90.238,-1.0460000000000065,3,3
2023,Abu Dhabi Grand Prix,RIC,2,31,HARD,HARD,24.0,90.697,89.584,-1.1129999999999995,3,3
2023,Abu Dhabi Grand Prix,RUS,1,14,MEDIUM,HARD,14.0,90.856,89.537,-1.3189999999999884,3,3
2023,Abu Dhabi Grand Prix,RUS,2,34,HARD,HARD,20.0,89.593,88.943,-0.6500000000000057,3,3
2023,Abu Dhabi Grand Prix,SAI,1,23,HARD,HARD,23.0,92.071,90.007,-2.063999999999993,3,3
2023,Abu Dhabi Grand Prix,SAR,1,15,MEDIUM,HARD,16.0,91.889,90.404,-1.4849999999999994,3,3
2023,Abu Dhabi Grand Prix,SAR,2,41,HARD,HARD,26.0,91.754,88.645,-3.109000000000009,3,3
2023,Abu Dhabi Grand Prix,STR,1,22,HARD,HARD,23.0,90.655,89.87,-0.7849999999999966,3,3
2023,Abu Dhabi Grand Prix,STR,2,42,HARD,MEDIUM,21.0,90.099,88.177,-1.921999999999997,3,3
2023,Abu Dhabi Grand Prix,TSU,1,22,MEDIUM,HARD,22.0,91.211,90.104,-1.1069999999999993,3,3
2023,Abu Dhabi Grand Prix,VER,1,16,MEDIUM,HARD,16.0,90.561,89.628,-0.9330000000000069,3,3
2023,Abu Dhabi Grand Prix,VER,2,43,HARD,HARD,27.0,89.053,87.902,-1.1509999999999962,3,3
2023,Abu Dhabi Grand Prix,ZHO,1,13,MEDIUM,HARD,13.0,91.845,90.842,-1.0030000000000001,3,3
2023,Abu Dhabi Grand Prix,ZHO,2,37,HARD,MEDIUM,24.0,90.67,89.081,-1.5889999999999986,3,3
2023,Australian Grand Prix,ALO,1,8,MEDIUM,HARD,9.0,83.29,84.644,1.3539999999999992,3,3
2023,Australian Grand Prix,BOT,2,8,HARD,HARD,7.0,84.849,85.889,1.039999999999992,3,3
2023,Australian Grand Prix,DEV,1,8,HARD,MEDIUM,8.0,85.025,85.891,0.8659999999999997,3,3
2023,Australian Grand Prix,DEV,2,45,MEDIUM,SOFT,37.0,84.184,81.693,-2.4909999999999997,3,3
2023,Australian Grand Prix,GAS,1,8,SOFT,HARD,8.0,84.29,84.459,0.16899999999999693,3,3
2023,Australian Grand Prix,HAM,1,8,MEDIUM,HARD,8.0,83.17,84.616,1.445999999999998,3,3
2023,Australian Grand Prix,HUL,1,8,MEDIUM,HARD,8.0,84.295,84.823,0.5279999999999916,3,3
2023,Australian Grand Prix,MAG,1,7,MEDIUM,HARD,7.0,85.054,85.389,0.33499999999999375,3,3
2023,Australian Grand Prix,MAG,2,8,HARD,HARD,1.0,85.054,85.389,0.33499999999999375,3,3
2023,Australian Grand Prix,NOR,1,8,MEDIUM,HARD,8.0,84.732,85.817,1.0849999999999937,3,3
2023,Australian Grand Prix,OCO,2,8,HARD,HARD,7.0,84.974,85.266,0.2920000000000016,3,3
2023,Australian Grand Prix,PER,3,8,HARD,HARD,6.0,84.501,86.003,1.5019999999999953,3,3
2023,Australian Grand Prix,PIA,1,8,MEDIUM,HARD,8.0,84.996,85.221,0.22500000000000853,3,3
2023,Australian Grand Prix,RUS,1,7,MEDIUM,HARD,7.0,83.134,84.617,1.483000000000004,3,3
2023,Australian Grand Prix,RUS,2,8,HARD,HARD,1.0,83.134,84.617,1.483000000000004,3,3
2023,Australian Grand Prix,SAI,1,7,MEDIUM,HARD,7.0,83.217,84.433,1.2160000000000082,3,3
2023,Australian Grand Prix,SAI,2,8,HARD,HARD,1.0,83.217,84.433,1.2160000000000082,3,3
2023,Australian Grand Prix,SAR,3,8,HARD,MEDIUM,7.0,85.136,85.76,0.6240000000000094,3,3
2023,Australian Grand Prix,SAR,4,36,MEDIUM,HARD,28.0,84.377,82.887,-1.4899999999999949,3,3
2023,Australian Grand Prix,STR,1,8,MEDIUM,HARD,9.0,83.937,84.738,0.8010000000000019,3,3
2023,Australian Grand Prix,TSU,1,8,MEDIUM,HARD,8.0,84.62,84.878,0.25799999999999557,3,3
2023,Australian Grand Prix,VER,1,8,MEDIUM,HARD,8.0,83.104,83.46,0.35599999999999454,3,3
2023,Australian Grand Prix,ZHO,2,8,HARD,HARD,7.0,84.856,85.23,0.37400000000000944,3,3
2023,Austrian Grand Prix,ALB,2,14,MEDIUM,HARD,14.0,71.605,71.726,0.12099999999999511,3,3
2023,Austrian Grand Prix,ALB,3,41,HARD,HARD,27.0,71.189,69.848,-1.340999999999994,3,3
2023,Austrian Grand Prix,ALO,2,15,HARD,MEDIUM,15.0,70.925,70.417,-0.5079999999999956,3,3
2023,Austrian Grand Prix,ALO,3,44,MEDIUM,MEDIUM,29.0,70.967,69.25,-1.7169999999999987,3,3
2023,Austrian Grand Prix,BOT,2,21,HARD,MEDIUM,21.0,72.287,70.22,-2.0670000000000073,3,3
2023,Austrian Grand Prix,BOT,3,40,MEDIUM,HARD,19.0,71.345,70.196,-1.149000000000001,3,3
2023,Austrian Grand Prix,DEV,2,12,MEDIUM,HARD,12.0,71.766,71.047,-0.7190000000000083,3,3
2023,Austrian Grand Prix,DEV,3,37,HARD,MEDIUM,25.0,71.596,70.003,-1.5930000000000035,3,3
2023,Austrian Grand Prix,GAS,2,14,MEDIUM,HARD,14.0,71.11,70.588,-0.5220000000000056,3,3
2023,Austrian Grand Prix,GAS,3,44,HARD,MEDIUM,30.0,71.116,69.157,-1.9590000000000032,3,3
2023,Austrian Grand Prix,HAM,2,14,MEDIUM,HARD,14.0,70.972,69.895,-1.0769999999999982,3,3
2023,Austrian Grand Prix,HAM,3,42,HARD,MEDIUM,28.0,70.959,70.105,-0.8539999999999992,3,3
2023,Austrian Grand Prix,LEC,2,15,MEDIUM,MEDIUM,15.0,70.7,69.509,-1.1910000000000025,3,3
2023,Austrian Grand Prix,LEC,3,47,MEDIUM,HARD,32.0,70.475,68.863,-1.6119999999999948,3,3
2023,Austrian Grand Prix,MAG,3,34,HARD,HARD,32.0,72.17,70.367,-1.8029999999999973,3,3
2023,Austrian Grand Prix,NOR,2,14,MEDIUM,HARD,14.0,70.974,70.273,-0.7010000000000076,3,3
2023,Austrian Grand Prix,NOR,3,41,HARD,HARD,27.0,71.175,69.164,-2.0109999999999957,3,3
2023,Austrian Grand Prix,OCO,2,14,MEDIUM,HARD,14.0,71.561,71.263,-0.2980000000000018,3,3
2023,Austrian Grand Prix,OCO,3,40,HARD,HARD,26.0,71.115,70.432,-0.6829999999999927,3,3
2023,Austrian Grand Prix,PER,2,25,MEDIUM,MEDIUM,25.0,70.62,69.388,-1.2319999999999993,3,3
2023,Austrian Grand Prix,PER,3,50,MEDIUM,HARD,25.0,69.425,68.525,-0.8999999999999915,3,3
2023,Austrian Grand Prix,PIA,2,14,MEDIUM,HARD,14.0,71.556,71.492,-0.06399999999999295,3,3
2023,Austrian Grand Prix,PIA,3,22,HARD,HARD,8.0,71.763,70.546,-1.2169999999999987,3,3
2023,Austrian Grand Prix,PIA,4,41,HARD,MEDIUM,19.0,71.067,70.091,-0.9759999999999991,3,3
2023,Austrian Grand Prix,RUS,2,14,MEDIUM,HARD,14.0,71.439,71.146,-0.29299999999999216,3,3
2023,Austrian Grand Prix,RUS,3,41,HARD,MEDIUM,27.0,70.982,69.726,-1.2560000000000002,3,3
2023,Austrian Grand Prix,SAI,2,15,MEDIUM,MEDIUM,15.0,70.662,69.348,-1.3140000000000072,3,3
2023,Austrian Grand Prix,SAI,3,45,MEDIUM,HARD,30.0,70.521,68.943,-1.578000000000003,3,3
2023,Austrian Grand Prix,SAR,2,14,MEDIUM,HARD,14.0,71.875,70.983,-0.8919999999999959,3,3
2023,Austrian Grand Prix,SAR,3,43,HARD,HARD,29.0,71.488,69.791,-1.6970000000000027,3,3
2023,Austrian Grand Prix,STR,2,15,MEDIUM,HARD,15.0,71.065,70.79,-0.2749999999999915,3,3
2023,Austrian Grand Prix,STR,3,36,HARD,HARD,21.0,70.97,69.608,-1.3619999999999948,3,3
2023,Austrian Grand Prix,STR,4,54,HARD,MEDIUM,18.0,69.895,68.529,-1.3659999999999997,3,3
2023,Austrian Grand Prix,TSU,3,23,HARD,HARD,22.0,72.997,70.378,-2.6189999999999998,3,3
2023,Austrian Grand Prix,TSU,4,43,HARD,MEDIUM,20.0,71.321,69.775,-1.5459999999999923,3,3
2023,Austrian Grand Prix,VER,2,24,MEDIUM,HARD,24.0,70.337,69.245,-1.0919999999999987,3,3
2023,Austrian Grand Prix,VER,3,49,HARD,MEDIUM,25.0,69.451,68.235,-1.215999999999994,3,3
2023,Austrian Grand Prix,ZHO,2,8,MEDIUM,HARD,8.0,71.555,70.692,-0.8630000000000138,3,3
2023,Austrian Grand Prix,ZHO,3,38,HARD,HARD,30.0,71.766,69.895,-1.8710000000000093,3,3
2023,Azerbaijan Grand Prix,ALB,1,7,MEDIUM,HARD,7.0,108.689,108.928,0.23900000000000432,3,3
2023,Azerbaijan Grand Prix,ALO,1,11,MEDIUM,HARD,11.0,107.416,106.929,-0.48699999999999477,3,3
2023,Azerbaijan Grand Prix,BOT,1,6,MEDIUM,HARD,6.0,109.019,109.739,0.7199999999999989,3,3
2023,Azerbaijan Grand Prix,BOT,2,12,HARD,HARD,6.0,109.019,109.679,0.6599999999999966,3,3
2023,Azerbaijan Grand Prix,BOT,3,34,HARD,MEDIUM,22.0,108.046,106.722,-1.3240000000000123,3,3
2023,Azerbaijan Grand Prix,GAS,1,5,MEDIUM,HARD,5.0,109.075,107.851,-1.2240000000000038,3,3
2023,Azerbaijan Grand Prix,GAS,2,23,HARD,HARD,18.0,107.873,106.462,-1.4110000000000014,3,3
2023,Azerbaijan Grand Prix,HAM,1,9,MEDIUM,HARD,9.0,107.916,107.259,-0.6569999999999965,3,3
2023,Azerbaijan Grand Prix,LEC,1,11,MEDIUM,HARD,11.0,107.421,106.741,-0.6800000000000068,3,3
2023,Azerbaijan Grand Prix,MAG,1,10,MEDIUM,HARD,10.0,108.972,109.108,0.1360000000000099,3,3
2023,Azerbaijan Grand Prix,NOR,1,9,MEDIUM,HARD,9.0,108.248,108.489,0.24099999999999966,3,3
2023,Azerbaijan Grand Prix,PER,1,11,MEDIUM,HARD,11.0,106.807,105.798,-1.0090000000000003,3,3
2023,Azerbaijan Grand Prix,PIA,1,8,MEDIUM,HARD,8.0,108.485,108.618,0.13299999999999557,3,3
2023,Azerbaijan Grand Prix,RUS,1,11,MEDIUM,HARD,11.0,107.757,108.356,0.5989999999999895,3,3
2023,Azerbaijan Grand Prix,SAI,1,11,MEDIUM,HARD,11.0,107.591,107.279,-0.3119999999999976,3,3
2023,Azerbaijan Grand Prix,SAR,1,8,MEDIUM,HARD,8.0,109.285,109.448,0.1629999999999967,3,3
2023,Azerbaijan Grand Prix,STR,1,11,MEDIUM,HARD,11.0,107.944,107.521,-0.4230000000000018,3,3
2023,Azerbaijan Grand Prix,TSU,1,8,MEDIUM,HARD,8.0,108.26,108.521,0.2609999999999957,3,3
2023,Azerbaijan Grand Prix,VER,1,10,MEDIUM,HARD,10.0,106.944,105.687,-1.257000000000005,3,3
2023,Azerbaijan Grand Prix,ZHO,1,11,MEDIUM,HARD,11.0,109.251,109.022,-0.2289999999999992,3,3
2023,Bahrain Grand Prix,ALB,1,11,SOFT,SOFT,11.0,100.969,98.649,-2.319999999999993,3,3
2023,Bahrain Grand Prix,ALB,2,26,SOFT,HARD,15.0,99.832,97.931,-1.9009999999999962,3,3
2023,Bahrain Grand Prix,ALB,3,40,HARD,SOFT,14.0,98.33,97.211,-1.1189999999999998,3,3
2023,Bahrain Grand Prix,ALO,1,14,SOFT,HARD,17.0,100.934,98.124,-2.8100000000000023,3,3
2023,Bahrain Grand Prix,ALO,2,34,HARD,HARD,20.0,97.871,97.002,-0.8689999999999998,3,3
2023,Bahrain Grand Prix,BOT,1,11,SOFT,HARD,11.0,100.387,98.098,-2.2890000000000015,3,3
2023,Bahrain Grand Prix,BOT,2,29,HARD,HARD,18.0,99.287,97.675,-1.612000000000009,3,3
2023,Bahrain Grand Prix,DEV,1,11,SOFT,HARD,11.0,101.573,98.868,-2.7049999999999983,3,3
2023,Bahrain Grand Prix,DEV,2,27,HARD,HARD,16.0,99.97,97.909,-2.060999999999993,3,3
2023,Bahrain Grand Prix,GAS,1,9,SOFT,HARD,9.0,101.134,98.928,-2.206000000000003,3,3
2023,Bahrain Grand Prix,GAS,2,25,HARD,HARD,16.0,99.485,98.012,-1.472999999999999,3,3
2023,Bahrain Grand Prix,GAS,3,40,HARD,SOFT,15.0,98.133,96.041,-2.0919999999999987,3,3
2023,Bahrain Grand Prix,HAM,1,12,SOFT,HARD,15.0,100.323,98.527,-1.7959999999999923,3,3
2023,Bahrain Grand Prix,HAM,2,30,HARD,HARD,18.0,98.369,97.563,-0.8059999999999974,3,3
2023,Bahrain Grand Prix,HUL,1,11,SOFT,HARD,14.0,101.615,98.972,-2.6430000000000007,3,3
2023,Bahrain Grand Prix,HUL,2,26,HARD,HARD,15.0,99.866,97.398,-2.4680000000000035,3,3
2023,Bahrain Grand Prix,HUL,3,40,HARD,SOFT,14.0,98.191,96.793,-1.3979999999999961,3,3
2023,Bahrain Grand Prix,LEC,1,13,SOFT,HARD,13.0,99.212,98.031,-1.1809999999999974,3,3
2023,Bahrain Grand Prix,LEC,2,33,HARD,HARD,20.0,98.746,97.313,-1.4329999999999927,3,3
2023,Bahrain Grand Prix,MAG,1,15,HARD,HARD,15.0,101.654,98.319,-3.3349999999999937,3,3
2023,Bahrain Grand Prix,MAG,2,29,HARD,SOFT,14.0,99.476,97.644,-1.8319999999999936,3,3
2023,Bahrain Grand Prix,MAG,3,40,SOFT,SOFT,11.0,98.303,96.588,-1.7150000000000034,3,3
2023,Bahrain Grand Prix,NOR,1,10,SOFT,HARD,10.0,100.783,99.314,-1.4690000000000083,3,3
2023,Bahrain Grand Prix,NOR,2,17,HARD,SOFT,7.0,99.243,98.297,-0.945999999999998,3,3
2023,Bahrain Grand Prix,NOR,3,27,SOFT,MEDIUM,13.0,98.447,97.605,-0.8419999999999987,3,3
2023,Bahrain Grand Prix,NOR,4,37,MEDIUM,HARD,10.0,97.987,96.705,-1.2819999999999965,3,3
2023,Bahrain Grand Prix,NOR,5,47,HARD,SOFT,10.0,97.426,96.152,-1.274000000000001,3,3
2023,Bahrain Grand Prix,OCO,1,12,SOFT,HARD,15.0,100.866,98.78,-2.0859999999999985,3,3
2023,Bahrain Grand Prix,OCO,2,15,HARD,HARD,3.0,100.858,98.817,-2.041000000000011,3,3
2023,Bahrain Grand Prix,OCO,3,32,HARD,HARD,20.0,99.757,96.964,-2.7930000000000064,3,3
2023,Bahrain Grand Prix,PER,1,17,SOFT,SOFT,20.0,98.739,97.448,-1.291000000000011,3,3
2023,Bahrain Grand Prix,PER,2,34,SOFT,HARD,19.0,97.869,96.431,-1.4380000000000024,3,3
2023,Bahrain Grand Prix,RUS,1,13,SOFT,HARD,16.0,101.085,97.833,-3.2519999999999953,3,3
2023,Bahrain Grand Prix,RUS,2,31,HARD,HARD,18.0,98.541,97.311,-1.2299999999999898,3,3
2023,Bahrain Grand Prix,SAI,1,13,SOFT,HARD,16.0,100.507,98.161,-2.3460000000000036,3,3
2023,Bahrain Grand Prix,SAI,2,31,HARD,HARD,18.0,98.55,97.475,-1.0750000000000028,3,3
2023,Bahrain Grand Prix,SAR,1,12,SOFT,SOFT,12.0,101.133,98.988,-2.144999999999996,3,3
2023,Bahrain Grand Prix,SAR,2,30,SOFT,HARD,18.0,99.62,97.862,-1.7580000000000098,3,3
2023,Bahrain Grand Prix,SAR,3,40,HARD,SOFT,10.0,97.971,96.801,-1.1700000000000017,3,3
2023,Bahrain Grand Prix,STR,1,15,SOFT,HARD,18.0,101.039,98.127,-2.912000000000006,3,3
2023,Bahrain Grand Prix,STR,2,30,HARD,HARD,15.0,98.723,97.168,-1.5549999999999926,3,3
2023,Bahrain Grand Prix,TSU,1,10,SOFT,HARD,10.0,100.952,99.143,-1.8089999999999975,3,3
2023,Bahrain Grand Prix,TSU,2,26,HARD,HARD,16.0,99.746,97.824,-1.921999999999997,3,3
2023,Bahrain Grand Prix,TSU,3,40,HARD,SOFT,14.0,98.084,97.01,-1.073999999999998,3,3
2023,Bahrain Grand Prix,VER,1,14,SOFT,SOFT,17.0,98.483,97.648,-0.835000000000008,3,3
2023,Bahrain Grand Prix,VER,2,36,SOFT,HARD,22.0,97.839,96.446,-1.3930000000000007,3,3
2023,Bahrain Grand Prix,ZHO,1,12,SOFT,HARD,12.0,101.743,99.229,-2.513999999999996,3,3
2023,Bahrain Grand Prix,ZHO,2,32,HARD,SOFT,20.0,99.382,97.55,-1.8320000000000078,3,3
2023,Belgian Grand Prix,ALB,1,7,SOFT,MEDIUM,7.0,115.004,111.937,-3.0670000000000073,3,3
2023,Belgian Grand Prix,ALB,2,23,MEDIUM,MEDIUM,16.0,116.16,111.563,-4.596999999999994,3,3
2023,Belgian Grand Prix,ALB,3,33,MEDIUM,SOFT,10.0,113.203,110.82,-2.3830000000000098,3,3
2023,Belgian Grand Prix,ALO,1,10,MEDIUM,MEDIUM,10.0,113.456,111.942,-1.51400000000001,3,3
2023,Belgian Grand Prix,ALO,2,29,MEDIUM,SOFT,19.0,112.505,111.756,-0.7489999999999952,3,3
2023,Belgian Grand Prix,BOT,1,6,SOFT,MEDIUM,6.0,115.571,113.499,-2.0720000000000027,3,3
2023,Belgian Grand Prix,BOT,2,24,MEDIUM,MEDIUM,18.0,116.219,111.131,-5.087999999999994,3,3
2023,Belgian Grand Prix,GAS,1,23,SOFT,MEDIUM,23.0,116.854,111.509,-5.344999999999999,3,3
2023,Belgian Grand Prix,HAM,1,12,SOFT,MEDIUM,12.0,113.472,112.126,-1.3459999999999894,3,3
2023,Belgian Grand Prix,HAM,2,27,MEDIUM,SOFT,15.0,112.191,110.923,-1.2680000000000007,3,3
2023,Belgian Grand Prix,HUL,1,12,MEDIUM,SOFT,12.0,114.741,113.91,-0.8310000000000031,3,3
2023,Belgian Grand Prix,HUL,2,24,SOFT,SOFT,12.0,114.691,111.225,-3.466000000000008,3,3
2023,Belgian Grand Prix,LEC,1,13,SOFT,MEDIUM,13.0,113.523,112.064,-1.4590000000000032,3,3
2023,Belgian Grand Prix,LEC,2,28,MEDIUM,SOFT,15.0,111.75,110.903,-0.8469999999999942,3,3
2023,Belgian Grand Prix,MAG,1,5,SOFT,MEDIUM,5.0,115.403,112.645,-2.7580000000000098,3,3
2023,Belgian Grand Prix,MAG,2,25,MEDIUM,MEDIUM,20.0,114.764,111.362,-3.402000000000001,3,3
2023,Belgian Grand Prix,NOR,1,5,MEDIUM,HARD,5.0,114.921,113.209,-1.7120000000000033,3,3
2023,Belgian Grand Prix,NOR,2,17,HARD,SOFT,12.0,115.611,111.745,-3.8659999999999997,3,3
2023,Belgian Grand Prix,OCO,1,6,SOFT,MEDIUM,6.0,114.967,112.486,-2.4809999999999945,3,3
2023,Belgian Grand Prix,OCO,2,25,MEDIUM,SOFT,19.0,115.109,110.774,-4.334999999999994,3,3
2023,Belgian Grand Prix,PER,1,13,SOFT,MEDIUM,13.0,112.72,111.621,-1.0990000000000038,3,3
2023,Belgian Grand Prix,PER,2,29,MEDIUM,SOFT,16.0,112.162,111.184,-0.9780000000000086,3,3
2023,Belgian Grand Prix,RIC,1,5,SOFT,MEDIUM,5.0,115.204,112.975,-2.228999999999999,3,3
